name,descr,epoch,culture,second,type,y,x,id
Матюшинская стоянка V,"Боровое Матюшино, деревня. К северу от IV Матюшинской стоянки на мысу надлуговой террасы на площади 60х30 кв. м собраны немногочисленные фрагменты керамики и кремневые сколы. Культурный слой размыт. Почти в центре стоянки находится каменный дом. Керамика (12 фрагментов) лепная, толстостенная, хорошо заглаженная с обеих сторон, в тесте примесь песка и мелкого шамота. Орнамент нанесен мелкозубчатым гребенчатым штампом и в одном случае прочерченными линиями. Здесь же отмечена волосовская керамика.",5,28,,2,49.008231,55.626747,488
Матюшинская стоянка V,"Боровое Матюшино, деревня. К северу от IV Матюшинской стоянки на мысу надлуговой террасы на площади 60х30 кв. м собраны немногочисленные фрагменты керамики и кремневые сколы. Культурный слой размыт. Почти в центре стоянки находится каменный дом. Керамика (12 фрагментов) лепная, толстостенная, хорошо заглаженная с обеих сторон, в тесте примесь песка и мелкого шамота. Орнамент нанесен мелкозубчатым гребенчатым штампом и в одном случае прочерченными линиями. Здесь же отмечена волосовская керамика.",6,100000000000011,,2,49.008231,55.626747,489
Матюшинская стоянка VI,"Боровое Матюшин о, деревня, Лаишевский р-н, левый берег Волги. К западу–северо-западу от V Матюшинской стоянки на замытом краю останца надлуговой террасы на площади 150х30 м собраны фрагменты неопределенной керамики и кремневые изделия. Из орудий выделяются небольшое тесло, крупная ножевидная пластина со следами ретуши и дублированный скобель на массивном сколе.",8,100000000000011,,2,49.009775,55.6283,490
Матюшинское местонахождение,"Боровое Матюшино, деревня. К юго-юго-востоку от деревни на размытом краю надлуговой террасы в 1965 г. Р. С. Габяшевым найдена проколка, изготовленная из трехгранной изогнутой пластины розовато-коричневого кремня.",8,100000000000011,,3,49.025053,55.610656,491
Матюшинско-островная стоянка,"Боровое Матюшино, деревня. К западу–юго-западу от деревни на северо-западном краю острова, в прошлом составлявшего останец надлуговой террасы на площади 40 X 20м в 1963–1964 гг. А. X. Халиковым собраны кремневые отщепы, сколы и фрагменты приказанской керамики займищенского этапа. Отсюда же происходит и ананьинский шестигранный бронзовый кельт.",4,25,,2,49.018272,55.610172,492
Матюшинско-островная стоянка,"Боровое Матюшино, деревня. К западу–юго-западу от деревни на северо-западном краю острова, в прошлом составлявшего останец надлуговой террасы на площади 40 X 20м в 1963–1964 гг. А. X. Халиковым собраны кремневые отщепы, сколы и фрагменты приказанской керамики займищенского этапа. Отсюда же происходит и ананьинский шестигранный бронзовый кельт.",5,36,,2,49.018272,55.610172,493
Мингерское селище,"Мингер, село Сабинского р-на, правый берег реки Малая Меша, правого притока реки Меша. Памятник расположен к северо-западу от фермы села на коренном берегу реки. Поверхность распахивается. Слоя нет. На площади 65х45 м собраны фрагменты круговой красно-желтой болгарской посуды.",2,15,,2,50.317744,56.026703,494
Мокшинское местонахождение,"Мокша, деревня Арского р-на, левый берег реки Ашит. На высоком берегу реки около деревни в 1956 г. найдены кремневые сколы.",8,100000000000011,,3,49.579531,56.317228,495
Муновский могильник (Пьяноборский) II,"Myново, деревня Агрызского р-на, правый берег Камы. К северу от деревни, на террасе, изрезанной оврагами, расположено несколько памятников. В центре находится Муновское городище II (Чертов городок). К западу от него, за оврагом, несколько вдали от склона, площадка, называемая также городищем, занята могильником, на котором Ф. Д. Нефедов производил небольшие раскопки в 1894 г. Раскопками вскрыты остатки двух погребений с незначительным количеством украшений и собрано много вещей из разрушенных, как предполагает исследователь, погребений. Среди этих вещей: застежка с тремя фигурами львов и газелей, эполетообразная застежка, фрагменты медной ложновитой гривны, бляшки-накладки, шейная подвеска, пронизки-полуцилиндрики, крупная пластинчатая поясная застежка, отлитая на железном каркасе, нагрудная бляха диаметром 9,3 см, медные обоймочки, два медных трехлопастных наконечника стрел и один кельт. В 1954 и 1957 гг. сотрудниками УдАЭ было установлено, что могильник сильно разрушен, и погребений обнаружить не удалось.",4,100000000000009,,4,53.118933,55.883661,496
Муновский могильник (Релка),"Myново, деревня. Могильник занимает южную окраину обширного мыса коренного берега к востоку от реки Муновки. В глубине оврага, по которому она протекает, расположено Муновское городище II. Могильник открыт в 1894г. Ф. Д. Нефедовым, который исследовал семь погребений, давших хорошую коллекцию вещей ананьинской культуры. Погребения описаны в отчете Ф. Д. Нефедова. А. В. Збруева относит могильник «Релка» ко времени развитой ананьинской культуры (V–IV вв. до н. э.).",4,25,,4,53.125328,55.888525,497
Муновское (Чертов городок) городище II,"Myново, деревня. Городище расположено к востоку от площадки Муновского могильника, на мысу, в глубине Муновского оврага. С севера площадка укреплена дугообразным валом и рвом длиной 63 м. Высота вала со стороны площадки 2 м, со дна рва – 4м. Площадь городища 6700 кв. м. Поверхность площадки и западный склон мыса задернованы, восточный склон разрушается. Культурный слой равномерно покрывает площадку, составляя вместе с дерном пласт толщиной в 40–50 см. В 1887–1888 гг. городище обследовал А. А. Спицын, в 1893 г. – Ф. Д. Нефедов, производивший небольшие раскопки у вала. Им была собрана хорошая коллекция медных вещей пьяноборского типа. В 1957 г. В. Е. Стоянов у обнажения восточного склона в 13–15 м от вала заложил небольшой раскоп (8х4 м) и обнаружил остатки двух наземных жилищ пьяноборского времени. Собранная в раскопе керамика повторяет известные по другим памятникам формы пьяноборских сосудов.",4,100000000000009,,1,53.130411,55.888069,498
Муновское городище I,"Myново, деревня. К югу от площадки Муновского могильника, на обширном мысу коренного берега, называемом» местным населением «городищем», встречаются обломки керамики ананьинского типа. В юго-восточной части мыса сохранились очень слабые следы укрепления небольшого по площади городища, которое, может быть, относится к мазунинской культуре.",4,25,,2,53.124103,55.885544,499
Муновское городище I,"Myново, деревня. К югу от площадки Муновского могильника, на обширном мысу коренного берега, называемом» местным населением «городищем», встречаются обломки керамики ананьинского типа. В юго-восточной части мыса сохранились очень слабые следы укрепления небольшого по площади городища, которое, может быть, относится к мазунинской культуре.",3,29,,1,53.108044,55.882156,500
Муновское селище,"Myново, деревня. На мысу к северу от площадки Муновского могильника «Релка» на пашне часто встречаются обломки глиняных сосудов ананьинского типа. Больше всего их в северо-западной стороне. Вероятно, здесь остатки большого селища ананьинской культуры. Селище обследовано в 1954 г. Г. Карповой.",4,25,,2,53.1279,55.886278,501
Надлугова cтоянка,"Татарские Саралы, село Лаишевского р-на, левый берег Волги. Расположена на небольшом дюнном всхолмлении края надлуговой террасы к юго-западу от села. Открыта КАЭ-5 1951 г. Площадь определена в 1500 кв. м. Вскрытый в разведочных шурфах культурный слой (темно-серый песок) достигает 30 см. Вещевой материал состоит из фрагментов керамики, близких к керамике Атабаевской стоянки I и кремневых отщепов. Поверхность задернована и густо поросла смешанным лесом. Ныне подтоплена Куйбышевским водохранилищем.",5,36,,2,49.254822,55.334817,502
Наласинское кладбище,"Наласа, село Арского р-на,. левого берега безымянной речки,. прав.   притока   реки   Казанка. На кладбище села у южной его окраины имеется пять надгробных плит из серого известняка (120Х50Х22, 110Х50Х23, 90х50х14, 95Х45Х18, 90Х42Х16 см) с двускатным или стрельчатым верхом, с рельефной арабско-татарской надписью сульс и рельефным растительным орнаментом на бордюре и в верхней части плиты. Такая же надпись и на боковой, а у некоторых и на оборотной сторонах в сочетании с орнаментом. Не все надписи сохранились. Датируются 1-я половина XVI в. В 1950 г. сняты эстампажи.",2,17,,4,49.729356,56.1059,503
Нармонкинская находка,"Нармонка, село. Отсюда в коллекции В. И. Заусайлова имеется листовидный наконечник стрелы из белого кремня.",8,100000000000011,,3,49.295883,55.491775,504
Нармонский могильник,"Нармонка, село Лаишевского р-на, левый берег реки Нармонка, притока реки Меша. Весной 1967 г. от Р. X. Уразманова были получены сведения об обнаружении близ села при строительстве землянки старожилом Н. И. Имеевым древнего погребения. При посещении места находок Е. П. Казаков вскрыл остатки погребения с костяком, лежавшим головой к северу. В погребении была найдена бронзовая эполетообразная застежка, остатки головного убора с тонкими пластинчатыми накидками-зажимами, железные пряжки, бусы и т. п. При обследовании памятника в 1974 г. было установлено, что могильник расположен к юго-востоку от села на краю невысокой надлуговой террасы. Поверхность памятника издавна распахивается. Экспедицией 1974 г. вскрыто 15 азелинских погребений с многочисленным вещевым материалом (орудия труда, оружие, украшения и принадлежности костюма).",3,100000000000008,,4,49.308119,55.48675,505
Нижнекотельническое городище,"Татарский Ахтиял, деревня Елабужского р-на, левый берег речки Ахтиялка, правого притока Камы. Памятник расположен к юго-востоку от деревни Каменный ключ на мысу первой надпойменной террасы речки высотой 11 м. Площадь городища 1600 кв. м задернована. С напольной стороны укреплено валом высотой 1,5 м и рвом глубиной 0,5 м. В 1976 г. Н. И. Леконцевой заложено два шурфа. Ниже дерна прослеживается темно-коричневый суглинок с находками мощностью 40–45 см; подстилающий слой– коричневая глина. Материал из шурфов представлен куском железного шлака и фрагментами лепной керамики.",3,29,,1,52.590006,55.974553,506
Нижнекотельническое селище,"Татарский Ахтиял, деревня. Памятник расположен к северо-северо-западу от деревни, к северо-западу от бывшей деревни Нижний Котельнич, недалеко от впадания безымянной речки в речку Ахтиял на надпойменной террасе высотой 4 м. Его площадь составляет 3500 кв. м. В 1976 г. Н. И. Леконцевой заложено два шурфа (IX XI м). Ниже дерна темно-серый суглинок с находками мощностью 45–55 см, подстилающий слой – коричневая глина. Фрагменты керамики (40 экз.) светло-коричневого и темно-серого цветов, с примесью раковины.",3,29,,2,52.595075,55.998947,507
Нижнесаульское селище,"Нижний Салаусь, деревня Балтасинского р-на, левый берег реки Шошма. К юго-западу от деревни на второй надпойменной террасе. Распахано. В культурных остатках, собранных на поверхности, гончарная кирпично-красная керамика со следами лощения позднего облика.",2,17,,2,50.303603,56.364778,508
Нижнеурское кладбище,"Нижняя Ура, село Арского р-на, левый берег реки Ура, правого притока реки Ашит. Кладбище с надгробными камнями находится на юго-восточной окраине села. Надгробные камни XVI, XVII, XVIII вв. с рельефной надписью и резным орнаментом. Тут же разрушенное надгробное сооружение (чардуган) из кирпича.",2,17,,4,49.614219,56.394433,509
Нижнеурское кладбище,"Нижняя Ура, село Арского р-на, левый берег реки Ура, правого притока реки Ашит. Кладбище с надгробными камнями находится на юго-восточной окраине села. Надгробные камни XVI, XVII, XVIII вв. с рельефной надписью и резным орнаментом. Тут же разрушенное надгробное сооружение (чардуган) из кирпича.",2,17,,4,49.614219,56.394433,510
Нижнеурское местонахождение,"Нижняя Ура, село. К северо-востоку от села на пашне в 1956 г. собрано несколько фрагментов грубой лепной посуды с примесью дресвы и шамота в глиняном тесте.",3,100000000000011,,3,49.617739,56.408419,511
Нижнешашинское местонахождение,"Нижние Шаши, деревня Арского р-на, правый берег реки Ашит. К юго-востоку от деревни в 1956 г. обнаружены кремневые отщепы.",8,100000000000011,,3,49.488275,56.299806,512
Нижнеякинское кладбище,"Нижние Яки, село. К западу от села расположено старое кладбище, где имеется четыре надгробных плиты (60х35Х18, 90Х67Х8, 125Х58Х18, 80Х46Х22 см) с врезанной надписью на древнебулгарском языке. На двух камнях– следы орнамента в верхней части. Датируются первой половиной XIV в. Сняты эстампажи.",2,18,,12,51.038964,55.63715,513
Нижнеякинское кладбище,"Нижние Яки, село. К западу от села расположено старое кладбище, где имеется четыре надгробных плиты (60х35Х18, 90Х67Х8, 125Х58Х18, 80Х46Х22 см) с врезанной надписью на древнебулгарском языке. На двух камнях– следы орнамента в верхней части. Датируются первой половиной XIV в. Сняты эстампажи.",2,18,,4,51.038964,55.63715,514
Нижнеякинское селище,"Нижние Яки, село Мамадышского р-на, правый берег реки Омарка. Расположено, к западу от села. Поверхность распахана. Подъемный материал распространен на площади 100х300 м и состоит из кирпично-красной, буро-желтой и серой болгарской гончарной керамики с лощением и орнаментом. Найдена также медная монета. Дата, по Н. Ф. Калинину, XIII–XIV вв. Обнаружено и обследовано АЭ ИЯЛИ 1955 г.",2,18,,2,51.040036,55.634367,515
Николаевская стоянка I,"Николаевка, деревня. К юго-востоку от деревни и недалеко к югу от села Урахчи, на краю надлуговой террасы, Е. П. Казаковым в 1967 г. обнаружена стоянка, занимавшая, судя по распространению подъемного материала, площадь 150х30 м. по фрагментам лепной керамики, стоянка относится к балымско-карташихинскому этапу приказанской культуры.",5,36,,2,50.42095,55.473867,516
Николаевская стоянка II,"Николаевка, деревня. К юго-востоку от деревни к югу от села Урахчи на невысокой дюне в 1967 г. Е. П. Казаковым открыта стоянка. На площади 150ХЗО–50 м собраны фрагменты керамики и один желвак с оббитым краем. Судя по керамике, стоянка относится к маклашеевскому этапу приказанской культуры.",5,36,,2,50.425672,55.473331,517
Николаевская стоянка III,"Николаевка, деревня. К юго-востоку от деревни и к югу от села Урахчи Е. П. Казаковым собран материал, состоящий из кремневых сколов, скребка и фрагментов керамики, характерной для балымско-карташихинского этапа приказанской культуры.",5,36,,2,50.421467,55.4726,518
Николаевская стоянка IV,"Николаевка, деревня. К юго-востоку от деревни недалеко от села Урахчи на невысокой террасе, подтопленной Куйбышевским водохранилищем, в 1967 г. Е. П. Казаковым обнаружена стоянка, занимавшая, судя по подъемным материалам, площадь 80Х35– 40 м. По керамике стоянка относится к балымско-карташихинскому этапу приказанской культуры.",5,36,,2,50.443267,55.46465,519
Николаевское местонахождение I,"Николаевка, деревня. К юго-западу от деревни на краю распаханной, слабо выраженной террасы широкой долины речки обнаружено три обломка болгарской гончарной керамики джукетауского типа.",2,15,,3,50.409792,55.474792,520
Николаевское местонахождение II,"Николаевка, деревня. К северу от деревни на пашне у края пологой надлуговой террасы Р. Г. Фахрутдиновым обнаружено 10 обломков болгарской керамики гончарной лощеной мелкого отмученного теста и джукетауского типа.",2,15,,3,50.418375,55.480008,521
Николаевское селище I,"Николаевка, деревня. Открыто разведкой Е. П. Казакова в 1967 г. в 1,8 км к юго-юго-востоку на склоне останца надлуговой террасы, называемого у старожилов Красной Горкой. На протяжении 50 м вдоль берега встречаются фрагменты ананьинской и именьковской керамики.",4,25,,2,50.4222,55.465319,522
Николаевское селище II,"Николаевка, деревня Рыбно-Слободского р-на, левый берег речки Кривуша. К юго-востоку от деревни и к югу от деревни Урахча Е. П. Казаковым обнаружено размытое болгарское селище. К западу от селища начинается останец коренной террасы, называемой местными жителями Красная Гора. Поверхность селища занесена песком, образовавшим узкую дюну. По ней на протяжении 100 м встречаются фрагменты желто-красной круговой керамики, в том числе обломки глиняных болгарских крышек. Найдено одно напрясло.",2,11,,2,50.446786,55.465139,523
Новоанзирская стоянка,"Новая анзирка, село Елабужского р-на правый берег речки Анзирка, левый приток Вятки. Расположена к северо-западу от села, на широком мысу надлуговой террасы. Поверхность распахивалась. Здесь на площади 65х60 м собран подъемный материал, происходящий из распаханного полностью культурного слоя, что было зафиксировано заложенным на северном краю шурфом (2х2 м). Материалы стоянки содержат из 105 фрагментов приказанской керамики, близких к керамике балымско-карташихинского этапа.",5,36,,2,51.475614,55.756196,524
Новоиргинское селище,"Новая Ирга, деревня Рыбно-Слободского р-на, правый берег речки Ирга. У деревни на пашне, на большой площади собрана болгарская гончарная кирпично-красная керамика. Обнаружено и обследовано АЭ КФАН 1948 г.",2,18,,2,49.828369,55.588442,525
Новокишитское местонахождение,"Новый Кишит, село Арского р-на, левый берег реки Семит. К югу от села экспедицией ИЯЛИ 1956 г. обнаружены кремневые отщепы.",8,100000000000011,,3,49.675392,56.252392,526
Ново-Кумазанская стоянка,"Новый Кумазан, село Мамадышского р-на, правый берег реки Вятка. К северо-востоку от села, на краю низкой надлуговой террасы у безымянного озера АЭ ИЯЛИ 1956 г. были обнаружены остатки стоянки, занимающей площадь 10Х10 м. Поверхность стоянки распахивается. Шурфовкой прослежен в значительной степени распаханный культурный слой мощностью до 15 см. Материал состоит из фрагментов лепной керамики с примесью в тесте толченых раковин с орнаментом, характерным для приказанской керамики маклашеевского этапа.",5,36,,2,51.375906,55.862931,527
Новомамонинский могильник,"Ново-Мамонино (Собакино-Янчурино), село Высокогорского р-на, левый берег реки Казанка. К югу от села в верховьях речки Янчурка находится останец террасы, окруженный ручьями. На поверхности и в обнажениях заметны следы могил. Кладбище почиталось ранее окрестным татарским населением. Возможно, что оно относится ко времени Казанского ханства, когда население деревни было татарским.",2,17,,4,49.298017,55.955233,528
Новопобедиловская стоянка I,"Новое Победилово, поселок Приволжского р-на Казани, левый берег Волги. Расположена к юго-востоку от нефтебазы, к северо-западу от поселка, на краю надлуговой террасы. На площади 40х30  м   собраны   кремневые отщепы, сколы и фрагменты приказанской керамики маклашеевского этапа. Стоянка открыта в 1950 г., дополнительно обследована в 1967 г.",5,36,,2,49.081686,55.724442,529
Новопобедиловская стоянка II,"Новое Победилово, поселок. К юго-востоку от поселка на краю надлуговой террасы в 1950 г. обнаружены фрагменты лепной керамики (приказанская маклашеевского этапа)  и кремневые отщепы.",5,36,,2,49.086322,55.720139,530
Новосельское местонахождение,"Новоселки, деревня Рыбно-Слободского р-на, левый берег реки Ирга, правого притока реки Ошняк. Недалеко от деревни на пашне АЭ КФАН 1948 г. обнаружены фрагменты болгарской гончарной керамики.",2,15,,3,49.856153,55.566542,531
Новоцаревские находки,"Казань, город, Советский р-н, левый берег реки Нокса. Из окрестностей поселка Ново-Царево (Царицино-Азино) известны кремневые наконечники стрелы и дротика ромбической формы с усеченным основанием.",5,100000000000011,,3,49.185806,55.787461,532
Носовское местонахождение,"Носово, деревня Рыбно-Слободского р-на, левый берег речки Бетька. К северу от деревни на пашне у края низкой надлуговой террасы Р. Г. Фахрутдиновым обнаружено несколько обломков болгарской гончарной керамики коричневого и желто-красного цветов из мелкой глины.",2,15,,3,50.282231,55.623619,533
Нуринерское местонахождение,"Нуринер, деревня Балтасинского р-на, правый берег Кугуборка, левого притока реки Шошма. К западу от деревни на пашне В. А. Семеновым обнаружен кремниевый отщеп голубовато-серого цвета.",8,100000000000011,,3,50.448108,56.534003,534
Нурминская стоянка,"Нурма, деревня Пестречинского р-на, правый берег речки Нурма, правого  притока  реки Меша. В 1955 г. к северо-западу от мельницы деревни была обнаружена стоянка, занимающая площадь 60– 70х20–25 м.   Культурный слой (илистый чернозем) достигает мощности 20–25 см. Поверхность распахивается. Материал состоит из фрагментов керамики, характерной для атабаевского этапа приказанской культуры и кремневого скола.",5,36,,2,49.789839,55.772108,535
Нурьял-Карамасское кладбище,"Нурьял-Карамас, деревня Моркинского р-на Марийской АССР, левый берег реки Илеть. К юго-востоку от деревни, на участке между двумя оврагами. На территории могильника, заросшей 200–300-летними деревьями, заметны следы могил, ориентированных с северо-востока на юго-запад.",8,100000000000011,,4,48.906075,56.359894,536
Нырсинские находки I,"Большие Нырси, село. Отсюда происходят – бронзовый втульчатый наконечник копья с лавролистным пером и боковым ушком, кельт акозинско-меларского типа  и нож со слабо прогнутой спинкой и наплывом-бортиком вдоль нее, на клинке с дуговидным лезвием, близкий позднекарасукским-раннетагарским экземплярам. Кроме того, в коллекции В. И. Заусайлова из села имеются листовидный наконечник дротика из серого кварцита, карандашевидный нуклеус из черного кремня, нож и обломки кремней. ",8,100000000000011,,3,50.313147,55.738592,537
Нырсинские находки II,"Большие Нырси, село. В коллекции В. И. Заусайлова имеется костяной наконечник стрелы с ромбическим в сечении пером и плоским черешком. Он может быть датирован Х–XII вв.",2,11,,3,50.310058,55.734172,538
Обжуйское селище,"Обжуй, деревня Агрызского р-на, левый берег реки Бима. На пологом мысу вблизи деревни находятся остатки селища со слабым слоем пьяноборско-мазунинского времени.",3,29,,2,53.290733,55.945072,539
Обжуйское селище,"Обжуй, деревня Агрызского р-на, левый берег реки Бима. На пологом мысу вблизи деревни находятся остатки селища со слабым слоем пьяноборско-мазунинского времени.",4,100000000000009,,2,53.290733,55.945072,540
Обсеравторская стоянка IV,"Обсерватория, поселок Зеленодольского р-на, левый берег Волги. Расположена к юго-западу от поселка на краю надлуговой террасы. Поверхность распахивалась. Край подтоплен водами Куйбышевского водохранилища. Исследованиями 1953 г. (вскрыто 188 кв. м) установлена площадь в 900 кв. м и наблюдался слой в 20:т-30 см. Материал состоит из фрагментов керамики (есть с «текстильными» отпечатками), характерной для маклашеевского этапа приказанской культуры, и отдельных кремней (отщепы, четыре скребка, три ножа, тесло и две мотыжки).",5,36,,2,48.810842,55.825314,541
Обсерваторская стоянка I,"Обсерватория, поселок. Расположена на дюнном всхолмлении надлуговой террасы. Поверхность распахивается. Край разрушается водами Куйбышевского водохранилища. Площадь – 50Х Х25 м. Культурный слой 20–30 см. Материал – фрагменты керамики, характерной для маклашеевского этапа приказанской культуры, и кремневый скребок.",5,36,,2,48.810028,55.825819,542
Обсерваторская стоянка II,"Обсерватория, поселок. Стоянка, открытая в 1949г. А. X. Халиковым, расположена к западу-юго-западу от поселка на данном всхолмлении поймы. Раскопками 1953 г. установлена площадь (100 кв. м) и выявлен слабый культурный слой (10–15 см). Материал состоял из фрагментов позднеприказанской керамики (есть с «текстильными» отпечатками) и отдельных кремней (отщепы, два скребка и обломок долота). Ныне стоянка затоплена водами Куйбышевского водохранилища.",5,36,,2,48.814103,55.825797,543
Обсерваторская стоянка III,"Обсерватория, поселок. Стоянка расположена к западу-юго-западу от поселка на краю низкой надлуговой террасы, сильно разрушенной рекой и ныне подтопленной водами Куйбышевского водохранилища. Площадь стоянки исчислялась в 700 кв. м. Раскопками 1953 г. установлена сложная стратиграфия и выявлено два слоя: нижний расчленен на три горизонта: неолитические камский и гребенчато-ямочный, энеолитический волосовский; верхний (эпохи бронзы) относится к займищенскому этапу приказанской культуры. Во всех горизонтах нижнего слоя вскрыты остатки жилищ и собран большой вещевой материал, состоящий из фрагментов керамики и кремневых орудий.",5,28,,2,48.812258,55.825653,544
Обсерваторская стоянка III,"Обсерватория, поселок. Стоянка расположена к западу-юго-западу от поселка на краю низкой надлуговой террасы, сильно разрушенной рекой и ныне подтопленной водами Куйбышевского водохранилища. Площадь стоянки исчислялась в 700 кв. м. Раскопками 1953 г. установлена сложная стратиграфия и выявлено два слоя: нижний расчленен на три горизонта: неолитические камский и гребенчато-ямочный, энеолитический волосовский; верхний (эпохи бронзы) относится к займищенскому этапу приказанской культуры. Во всех горизонтах нижнего слоя вскрыты остатки жилищ и собран большой вещевой материал, состоящий из фрагментов керамики и кремневых орудий.",6,35,,2,48.812258,55.825653,545
Обсерваторская стоянка III,"Обсерватория, поселок. Стоянка расположена к западу-юго-западу от поселка на краю низкой надлуговой террасы, сильно разрушенной рекой и ныне подтопленной водами Куйбышевского водохранилища. Площадь стоянки исчислялась в 700 кв. м. Раскопками 1953 г. установлена сложная стратиграфия и выявлено два слоя: нижний расчленен на три горизонта: неолитические камский и гребенчато-ямочный, энеолитический воло-совский; верхний (эпохи бронзы) относится к займищенскому этапу приказанской культуры. Во всех горизонтах нижнего слоя вскрыты остатки жилищ и собран большой вещевой материал, состоящий из фрагментов керамики и кремневых орудий.",5,36,,2,48.812258,55.825653,546
Обсерваторские находки,"Обсерватория, поселок. И. А. Износков в 1894–1895 гг. при постройке дачи на краю надлуговой террасы обнаружил два кремневых отщепа, два обломка асимметричных долот и заготовку долотовидного орудия.",5,100000000000011,,3,48.810964,55.827297,547
Обсерваторское местонахождение,"Обсерватория, поселок. В 1957 г. в индивидуальных садах Таткнигоиздательства (участок Музагитова) в 15–20 м от края надлуговой террасы на глубине 1 м в темном гуммированном слое найдены плоскодонный горшковидный сосуд ручной лепки с примесью в тесте дресвы, без орнамента и обломок симметричного тесла из белого окремнелого известняка. Сосуд по форме и примесям относится к I тысячелетию н. э., тесло типично приказанское.",5,100000000000011,,3,48.81225,55.82725,548
Обуховская стоянка I,"Обухово, деревня, Лаишевского р-на, правый берег реки Меша. К западу от деревни на склоне коренной террасы на площади 200Х50 м Е. П. Казаковым в 1977 г. собрано несколько десятков кремневых сколов и мелкие обломки лепной с примесью красной крошки в тесте керамики.",8,100000000000011,,2,49.432322,55.614728,549
