name,descr,epoch,culture,second,type,y,x,id
Новомордовский могильник IV,"Новое Мордово, бывшее село. В 0,3 км к востоку от Новомордовского могильника I, в размыве края террасы в 1964 г. вскрыто в яме (155Х X 80 см) парное погребение с вытянутыми на запад костяками. Найдена также керамика. ",5,43,36,4,49.181436,55.025522,277
Новомордовский могильник V,"Новое Мордово, бывшее село. В 150 м к востоку от Новомордовского могильника I за протокой на мысу. В 1964 г. изучено 19 могил с 23 костяками, лежавшими вытянуто, головой не север. В 1972 г. южнее выявлены вытянутые на юг погребения. Тогда же и в последующие годы собраны керамика, металлические украшения, орудия и оружие.",5,36,,4,49.199431,55.030547,278
Новомордовский могильник VI,"Новое Мордово, бывшее село. На месте Новомордовского могильника I в 1964 г. изучено 2 погребения с костяками, лежавшими ногами к реке, там же обнаружены раннеприказанская керамика и наконечники стрел.",5,36,,3,49.183894,55.030644,279
Новомордовский могильник VII,"Новое Мордово, бывшее село. Расположен в 600 м к западу от Новомордовского могильника I. В 1967 г. здесь расчищен костяк, лежавший ногами к реке. В яме найдена накладка с выпуклинами. Рядом в размыве наблюдались человеческие кости.",4,25,,4,49.192306,55.030547,280
Новомордовский могильник VIIa,"Новое Мордово, бывшее село. Севернее погребений № 17 и 18 позднеприказанского Новомордовского могильника VIII в 1967 г. найден кельт ананьинского типа, связанный с размытыми погребениями. Недалеко от этой находки встречена плита с округлым завершением, напоминающим стелы Новомордовского I и Тетюшского могильников. ",4,25,,4,49.178089,55.030592,281
Новомордовский могильник VIII,"Новое Мордово, бывшее село. В 250 м к северо-западу от Новомордовского могильника I в размыве края террасы в 1967 г., на расстоянии 200 м расчищено 30 полуразмытых погребений. Выявлено 36 костяков, лежавших головой к реке. В погребениях встречены керамика, медные ножи, украшения. В 1972, 1983, 1984 гг. , П. Н. Старостин, С. В. Кузьминых, Е. А. Беговатов собрали здесь бронзовые ножи, браслет, наконечник копья с прорезями.",5,36,,4,49.169344,55.032025,282
Новомордовское местонахождение,"Новое Мордово, бывшее село. При осмотре останца надлуговой террасы около дома рыбаков, на вышедшей из-под воды поверхности отрядом П. Н. Старостина летом 1972 г. обнаружены бронзовый литой браслет с немного утолщенными гладкообрубленными концами, бронзовая литая пластинчатая привеска (от пояса или женского нагрудника), украшенная насечками по краю, фибула и другие вещи азелинской культуры.",3,100000000000008,,3,49.232328,55.018275,283
Новомордовское погребение,"Новое Мордово, бывшее село. В 1 км к востоку от бывшего села Н. Ф. Высоцкий обследовал в 1880-х годах остатки неолитического и энеолитического погребения.",5,47,,4,49.240186,55.020436,284
Новомордовское погребение,"Новое Мордово, бывшее село. В 1 км к востоку от бывшего села Н. Ф. Высоцкий обследовал в 1880-х годах остатки неолитического и энеолитического погребения.",6,100000000000011,,4,49.240186,55.020436,285
Новомордовское поселение,"Новое Мордово, бывшее село. В 1,5 км к юго-западу от села на краю надлуговой террасы, на площади 360 X 100 м разведкой ТАЭ 1946 г. собрана срубная и булгарская керамика.",2,15,,2,49.200231,55.011439,286
Новомордовское поселение,"Новое Мордово, бывшее село. В 1,5 км к юго-западу от села на краю надлуговой террасы, на площади 360 X 100 м разведкой ТАЭ 1946 г. собрана срубная и булгарская керамика.",5,43,,2,49.200231,55.011439,287
Новомордовское селище I,"Новое Мордово, бывшая деревня Куйбышевского р-на, левый берег речки Вихлянка левого притока Волги. Открыто АЭ КФАН СССР в 1946 г. по дороге из бывшего села Тенишево в 2 км к юго-востоку от последнего. Культурный слой около 25 см. Материал — неполивная керамика домонгольского периода.",2,11,,2,49.154758,55.022064,288
Новославское поселение I,"Новославка, пригород бывшего города Куйбышева. Расположено на южном берегу высохшего озера в 100 м к юго-западу от Новославского поселения II. На площади 100Х70 м разведкой ТАЭ 1967 г. собрана керамика срубного типа.",5,43,,2,49.321194,55.020097,289
Новославское поселение II,"Новославка, пригород бывшего города Куйбышева. Расположено в 2 км к юго-западу от пригорода бывшего города. На площади 80Х20 м разведкой ТАЭ 1967 г. собрана керамика срубного типа.",5,43,,2,49.317589,55.012519,290
Новославское поселение III,"Новославка, пригород бывшего города Куйбышева, левый берег реки Бездна. Расположено в 1,4 км к юго-западу от бывшего пригорода на краю надлуговой размытой террасы. Разведкой ТАЭ 1967 г. на поверхности собрана керамика срубного типа.",5,43,,2,49.330464,55.014981,291
Отрадное местонахождение,"Отрада, деревня Куйбышевско­го р-на, правый берег суходола Раткуль. В 0,4 км к западу от деревни на пашне, на краю невысокого берега небольшого озера разведкой ТАЭ 1962 г. обнаружена булгарская гончарная керамика.",2,15,,3,49.358613,54.846991,292
Павловское селище,"Павловка, поселок Куйбышевского р-на, левый берег реки Утка правого притока Волги. Расположено в 0,2 км к западу от поселка. Площадь 320000 кв. м. Распахивается. Материал—булгарская керамика домонгольского периода.",2,11,,2,49.537583,54.690236,293
"Переволоки, местонахождение","Переволоки, бывшее село Куйбышевского р-на, левый берег реки Ахтай, левого притока Камы. В 1954 г. разведочным обследованием палеолитического отряда КАЭ в районе бывшего села обнаружены кремневые изделия, предположительно палеолитического периода.",7,100000000000011,,3,49.383972,55.119161,294
Пичкасское местонахождение II,"Пичкасы, село. В 1973 г. Р. С. Габяшевым в 200 м к северо-западу от окраины села, на отмели, на площади 20Х30 м собрана керамика срубного типа.",5,43,,3,49.55375,55.125069,295
Пичкасское селище I,"Пичкасы, село, правый берег реки Ахтай. В 600 м к северо-северо-востоку от села, на коренной террасе в 50 м к северу от карьера для добычи камня Е. П. Казаковым в 1961 г. обнаружено селище. Мощность культурного слоя в обнажениях—30 см. В подъемном материале—фрагменты именьковской и булгарской керамики.",2,11,,2,49.553144,55.129306,296
Подгорновские находки,"Подгорный, бывшый поселок Куйбышевского р-на, левый берег реки Волга. В 1983 г. Е. А. Беговатов на месте бывшего поселка обнаружил бронзовый наконечник копья и височное кольцо; находки связаны, по-видимому, с разрушенным ананьинским могильником.",4,25,,3,48.915278,54.954836,297
Подлесно-Татюрткульское местонахождение I,"Подлесный  Юрткуль, деревня Куйбышевского р-на, левый берег суходола Раткуль. В 1,1 км к западу от деревни на краю суходола, на пашне, на площади 145Х X 45 м разведкой Р. Г. Фахрутдинова 1962 г. найдено несколько фрагментов булгарской керамики.",2,15,,3,49.478572,54.775353,298
Подлесно-Татюрткульское местонахождение II,"Подлесный Юрткуль, деревня. В 0,6 км к востоку-юго-востоку от деревни на краю левого берега суходола, на пашне, разведкой Р. Г. Фахрутдинова 1962 г. обнаружена булгарская керамика.",2,15,,3,49.504633,54.773069,299
Подлесно-Татюрткульское селище,"Подлесный Юрткуль, деревня. Расположено в 2 км к востоку-юго-востоку от деревни на мысу высокой (12 м) террасы. Открыто и обследовано разведкой ТАЭ 1964 г. Размеры— 200 X 150 м. Культурный слой по обнажениям около 30 см. В находках — булгарская керамика серо-желтого цвета домонгольского пе­риода.",2,11,,2,49.515636,54.775208,300
Подорловский клад монет,"Куйбышев, город. В 1961 г. в урочище «Под Орлово» бригадиром полеводческой бригады совхоза «Красная Слобода» Моряковым А. В. был найден клад из 382 серебряных монет золотоордынских ханов XIII—XIV вв.",2,18,,8,49.068636,54.988319,301
Подывановские находки,"Подываново, поселок. У поселка КАЭ 1957 г. обнаружено 12 золотых пластинок (3,9Х2 см, весом 19,9 гр.) с чеканенным орнаментом.",2,15,,3,49.056981,54.988489,302
Подывановское поселение I,"Подываново, поселок. Расположено в 500 м к северо-востоку от поселка на краю невысокой косы надлуговой террасы. На площади 100Х 15 м собрана срубная и булгарская керамика, кремень, железо.",2,15,,2,49.091483,54.987072,303
Подывановское поселение I,"Подываново, поселок. Расположено в 500 м к северо-востоку от поселка на краю невысокой косы надлуговой террасы. На площади 100Х 15 м собрана срубная и булгарская керамика, кремень, железо.",5,43,,2,49.091483,54.987072,304
Подывановское поселение II,"Подываново, поселок. Расположено в 700 м к северо-востоку от поселка на высокой косе надлуговой террасы. Культурный слой полностью размыт. На площади 100Х20 м собрана керамика булгарского типа.",2,15,,2,49.062961,54.997144,305
Подывановское поселение II,"Подываново, поселок. Расположено в 700 м к северо-востоку от поселка на высокой косе надлуговой террасы. Культурный слой полностью размыт. На площади 100Х20 м собрана керамика срубного типа.",5,43,,2,49.062961,54.997144,306
Подывановское поселение III,"Подываново, поселок. Расположено в 1,2 км к северо-востоку от поселка на невысокой надлуговой террасе. На площади 100Х15 м собрана керамика булгарского типа.",2,15,,2,49.103586,54.993019,307
Подывановское поселение III,"Подываново, поселок. Расположено в 1,2 км к северо-востоку от поселка на невысокой надлуговой террасе. На площади 100Х15 м собрана керамика срубного типа.",5,43,,2,49.103586,54.993019,308
Подывановское селище,"Подываново, поселок Куйбышевского р-на, левый берег Волги. Расположено в 500 м к западу от поселка. Найденный в 1966 г. Старостиным П. Н. материал, представлен булгарской керамикой.",2,15,,2,49.056972,54.988756,309
Покровское местонахождение,"Покровка, село Куйбышевского р-на, левый берег реки Утка. В 0,06 км к западу от села на пашне обнаружено несколько обломков булгарской керамики.",2,15,,3,49.548592,54.692139,310
Покровское селище,"Покровка, село. В 50 м к северо-востоку и в 400 м к востоку от деревни Даниловка на пашне собрано большое количество булгарской керамики. Протяженность селища 370 м. Селище простирается до валов Суварского городища.",2,11,,2,49.561531,54.696686,311
Полянская находка монеты I,"Полянки, село, В селе, в обрыве берега в 1859 г. найден саманидский диргем, чеканенный в 290 г. (903 г.) в Шаше Исмаилом ибн Ахмедом.",2,11,,3,48.987231,54.82345,312
Полянские находки,"Полянки, село. Близ южного конца села по дороге в бывшую  деревню  Зеленовку в 1886 г. найдены топоры, косы, серпы, удила. Находки опубликованы А. Ф. Лихачевым",2,15,,3,48.995125,54.817503,313
Полянские находки I,"Полянки, село. В ГМТР из района села Полянки хранятся кремневый скребок и каменный топор-молот.",5,100000000000011,,3,48.990061,54.825333,314
Полянские находки I,"Полянки, село. В ГМТР из района села Полянки хранятся кремневый скребок и каменный топор-молот.",6,100000000000011,,3,48.990061,54.825333,315
Полянские находки II,"Полянки, село. Из села происходят железные наконечники стрел, шило, а также бронзовые зеркала и фрагмент костяного гребня. Найденные в конце прошлого столетия, они поступили в АК ОАИЭ, а затем переданы в Казанский университет и ГМТР.",2,15,,3,48.99075,54.823403,316
Полянские находки вещей и монеты,"Полянки, село. В 1886 г. Лихачевым А. Ф. приобретены происходящие из села железный топор с широким лезвием, с прямоугольным обухом и округлыми щековицами и джучидская монета. Хранятся в ГЭ, куда попали в 1931 г. из ГАИМК.",2,18,,3,48.989033,54.822411,317
Полянский могильник I,"Полянки, село. В 1880 г. Н. П. Лихачев к северу от села в урочище «Заказ» раскопал 4 невысоких удлиненных кургана, где выявил не менее 19 погребений — в основном срубных, но 4 из них содержали богатый металлический, костяной, керамический материал позднеприказанского типа.",5,43,36,4,48.982633,54.844222,318
Полянский могильник II,"Полянки, село. В 1962 г. Е. А. Халиковой в 350 м к юго-востоку от села исследован грунтовой могильник, где вскрыто 30 погребений, из которых 23 оказались позднеприказанскими с вытянутым положением умерших, головой к реке, 7—раннеананьинскими. Обнаружены: керамика, металл, кость, кости животных.",4,25,,4,49.002633,54.816289,319
Полянский могильник II,"Полянки, село. В 1962 г. Е. А. Халиковой в 350 м к юго-востоку от села исследован грунтовой могильник, где вскрыто 30 погребений, из которых 23 оказались позднеприказанскими с вытянутым положением умерших, головой к реке, 7—раннеананьинскими. Обнаружены: керамика, металл, кость, кости животных.",5,36,,4,49.002633,54.816289,320
Полянское местонахождение,"Полянки, село. Расположено в 500—600 м  к юго-западу от села. На площади 150Х30 м летом 1961 г. собрана керамика срубного типа, кости животных.",5,43,,3,49.000275,54.813092,321
Полянское поселение I,"Полянки, село. Расположено в 1,5—1,7 км от села на надлуговой террасе. Культурный слой размыт. Собрана керамика срубного типа.",5,43,,2,49.003144,54.811983,322
Полянское поселение II,"Полянки, село. Расположено в 1,2—1,4 км к юго-западу от поселения I. На площади 75х20 м собрана керамика срубного типа.",5,43,,2,48.999542,54.808214,323
Полянское селище,"Полянки, село Куйбышевского р-на, правый берег реки Утка, левого притока Волги. Расположено в 1,5 км к юго-юго-западу от села, на западном краю подтреугольного мыса, образованного Волгой и Уткой. Е. П. Казаковым в 1964 г. на площади 350Х180 м собраны фрагменты поздней булгарской керамики, обломки бронзовых браслетов, зеркал. При зачистке обнаружены две хозяйственные ямы. В восточной части селища разрушается водой мусульманский могильник.",2,18,,2,49.008186,54.804469,324
Полянское селище II,"Полянки, село. В 0,2 км к северо-западу от церкви села Полянки на краю коренного берега реки. Поверхность памятника относительно ровная, задернованная, до недавнего времени была занята усадьбами крестьян. Западный край поселения интенсивно размывается и обрушивается. Культурный слой имеет мощность около 1 м. В обнажении Е. А. Халиковой (1961) и Е. П. Казаковым (1980) прослежены остатки хозяйственных построек именьковского времени — полуземлянок и ям-кладовок.",5,43,,2,48.984025,54.826636,325
Ржавецкая стоянка I,"Ржавец, деревня. В 300 м к востоку от северо-восточного конца деревни, на мысу надлуговой террасы правого берега речки Вихлянка на площади 30Х30 м Р. С. Габяшевым в 1982 г. собрана срубно-приказанская керамика.",5,43,36,2,49.171442,54.997003,326
Ржавецкая стоянка II,"Ржавец, деревня. В 0,8 км к востоку от деревни на краю надлуговой террасы левого берега водохранилища на площади 30Х30 м Р. С. Габяшевым в 1983 г. собрана срубно-приказанская керамика.",5,43,36,2,49.174017,55.000253,327
Ржавецкий могильник,"Ржавец, деревня. Расположен в 2,5 км к северо-востоку от деревни на краю размытой надлуговой террасы. В размыве берега обнаружен развал срубного сосуда и разбросанные человеческие кости.",5,43,,4,49.187908,55.019967,328
Ржавецкое городище,"Ржавец, деревня. В 1,5 км к северо-западу от деревни Ржавец на краю коренного берега Волги С. В. Морозовой в 1961 г. было открыто городище. Подъемный материал состоит из фрагментов лепной керамики с примесью дресвы и толченой раковины.",4,25,,2,49.14525,54.999792,329
Ржавецкое местонахождение I,"Ржавец, деревня. В 0,4 км к северу от дороги из Булгар в Базарные Матаки, на правом берегу суходола, идущего с юга на север, на пашне найдены обломки булгарской гончарной керамики.",2,15,,3,49.135497,54.951908,330
Ржавецкое местонахождение II,"Ржавец, деревня. В 150—200 м к северу от Ржавецкого местонахождения I на мысу правого берега суходола на пашне обнаружено 2 фрагмента срубной керамики.",5,43,,3,49.135542,54.954203,331
Ржавецкое местонахождение III,"Ржавец, деревня. В 1 км к югу от деревни на правом берегу суходола, на пашне найдена булгарская гончарная керамика.",2,15,,3,49.15605,54.976394,332
Ржавецкое местонахождение IV,"Ржавец, деревня. У деревни обнаружен обломок железного ножа.",2,15,,3,49.156822,54.987919,333
Ржавецкое местонахождение V,"Ржавец, деревня. В 3,2 км к северо-востоку от деревни на южном берегу протоки водохранилища на площади 30Х30 м Р. С. Габяшевым в 1983 г. собраны кремневые изделия.",8,100000000000011,,3,49.19735,55.022347,334
Ржавецкое поселение I,"Ржавец, деревня. Расположено в 2 км к северу от деревни на краю надлуговой террасы. Памятник разрушен. На площади 200 X 140 м собрана керамика срубного типа.",5,43,,2,49.155306,55.008619,335
Ржавецкое поселение II,"Ржавец, деревня. В 100 м к востоку от Ржавецкого поселения I Р. С. Габяшевым в 1964 г. на площади 50Х30 м собрана срубная керамика.",5,43,,2,49.146692,55.009269,336
Ржавецкое поселение III,"Ржавец, деревня. В 300 м к востоку-северо-востоку от Ржавецкого поселения 1 на краю размытой надлуговой террасы.",5,43,36,2,49.155961,55.009858,337
Ржавецкое селище I,"Ржавец, деревня. Расположено на краю коренной террасы на северной окраине деревни на площади 360Х70 м. Обследовано разведкой С. В. Морозовой в 1961 г. Поверхность в основном задернована. Мощность культурного слоя около 60 см.",2,15,,2,49.164492,54.999689,338
Ржавецкое селище I,"Ржавец, деревня. Расположено на краю коренной террасы на северной окраине деревни на площади 360Х70 м. Обследовано разведкой С. В. Морозовой в 1961 г. Поверхность в основном задернована. Мощность культурного слоя около 60 см.",5,43,,2,49.164492,54.999689,339
Ржавецкое селище III,"Ржавец, деревня Куйбышевского р-на, левый берег реки Волга. Открыто в 1961 г. в 2 км к северо-западу от деревни на мысу третьей надпойменной террасы, между оврагами. Распахано. Подъемный материал на площади 170Х50 м из неполивной булгарской керамики домонгольского периода. Культурный слой 50 см.",2,11,,2,49.125575,54.999619,340
Ржавецкое селище IV,"Ржавец, деревня. Селище открыто и обследовано экспедицией ГМТР летом 1961 г. (группа С. В. Морозовой). Оно расположено на краю надлуговой террасы в 1 км к северо-западу от деревни. Судя по распространению подъемного материала, площадь селища 160Х70 м, а мощность культурного слоя 30—40 см.",2,15,,2,49.152947,54.999639,341
Ржавецкое селище V,"Ржавец, деревня. Расположено в 1 км к югу от деревни на широком мысу правого берега суходола. Распахано. Подъемный материал на площади 600 X 100 м представлен большим количеством булгарской керамики домонгольского периода, лепной и гончарной, в том числе с растительной примесью в тесте.",2,11,,2,49.140597,54.979481,342
Ржавецкое селище VI,"Ржавец, деревня. Разведкой ТАЭ 1964 г. в 0,1 км к югу от деревни, на правом берегу суходола, на пашне на площади 120Х 100 м собран подъемный материал — булгарская гончарная и лепная керамика.",2,11,,2,49.151756,54.986128,343
Ромоданское городище I,"Ромодан, село. Расположено в 2 км к юго-востоку от села на длинном мысу, образованном левым берегом оврага «Первый» и его левым отрогом. Со всех сторон городище окружено рвом и валом (местами двумя), проходящих чуть ниже площадки городища. Форма овалообразная. Площадь—28000 кв. м. Задерновано. Выявлено в 1970 г.",2,11,,1,50.028603,55.041644,344
Ромоданское городище II,"Ромодан, село. Расположено в 2,5 км к юго-востоку от села и в 0,5 км к востоку-юго-востоку от Ромоданского городища I, на мысу между оврагами «Первый» и «Подлипки» в местности «Городок». Задерновано. Оборона круговая из вала и рва внутри. Площадь—16000 кв. м. Выявлено разведкой ТАЭ в 1970 г.",2,11,,1,50.039825,55.039439,345
Ромоданское местонахождение II,"Ромодан, село. В 0,7' км к северо-северо-западу от центра села на мысу надлуговой террасы, образованном овражками, разведкой ТАЭ 1960 г. на пашне на площади 330X300 м собрана булгарская керамика. Культурный слой не обнаружен. И. А. Износков указывал на находки черепков, напрясел, серег и топоров в 1 версте к западу от села. Возможно, что эти находки следует увязывать с данным местонахождением.",2,15,,3,49.988139,55.068397,346
Ромоданское селище I,"Ромодан, село Алексеевского р-на, левый берег речки Ромоданка, правого притока реки Ахтай. Расположено в 0,6—0,8 км к юго-юго-западу от центра села, на мысу надпойменной террасы. Подъемный материал распространен на площади 200Х200 м и состоит из булгарской гончарной и лепной керамики домонгольского типа. Выявлено разведкой ТАЭ в I960 г.",2,11,,2,49.992897,55.057436,347
Ромоданское селище II,"Ромодан, село. Расположено в северо-восточном конце села на мысу надлуговой террасы, образованном оврагом. Распахивается. Подъемный материал на площади 140Х250 м состоит из большого количества булгарской гончарной керамики.",2,15,,2,50.004228,55.064975,348
Ромоданское селище III,"Ромодан, село. Расположено в восточной части села около фермы на надлуговой террасе, на склоне ближе к реке. Поверхность поселения распахана под огороды. На площади 210Х Х70 м разведкой ТАЭ 1970 г. собрана булгарская гончарная керамика. Культурный слой имеет мощность около 40 см.",2,15,,2,50.009075,55.057881,349
Ромоданское селище IV,"Ромодан, село. Выявлено в 1960 г. в 1 км к северо-востоку от села на широком мысу, образованном рекой и оврагом. Распахано. Площадь — около 4 га. Материал — булгарская керамика позднего облика. Возможно, об этом селище сообщал еще И. А. Износков.",2,18,,2,50.011178,55.066353,350
Ромоданское селище IX,"Ромодан, село. Расположено в 3,3 км к юго-востоку от села, в 0,5 км к востоку-юго-востоку от Ромоданского городища II, на краю левого берега оврага «Первый». Распахано. Площадь—280Х120 м. Материала немного и он состоит из булгарской гончарной керамики и железного топора. Выявлено разведкой ТАЭ в 1970 г.",2,11,,2,50.047958,55.037625,351
Ромоданское селище V,"Ромодан, село. Выявлено разведкой ТАЭ 1960 г. в 1,5 км к северо-северо-востоку от села, на краю надлуговой террасы. С юго-востока ограничено лесом. На распаханной поверхности на площади 400Х380 м встречается подъемный материал — большое количество булгарской гончарной керамики позднего периода. Есть и лепная. На противоположном берегу реки, вероятно, есть могильник, так как местные жители находили там человеческие кости.",2,18,,2,50.016628,55.069111,352
Ромоданское селище VI,"Ромодан, село. Расположено к юго-юго-востоку от Ромоданского городища I, примыкает с напольной стороны. Площадь—1500Х650 м. Культурный слой имеет мощность 25 см. Поверхность поселения распахивается. Подъемный материал включает большое число булгарской гончарной и лепной керамики домонгольского времени. Селище выявлено разведкой ТАЭ в 1970-г.",2,11,,2,50.030706,55.041519,353
Ромоданское селище VII,"Ромодан, село. Примыкает с напольной стороны к Ромоданскому городищу II на краю оврага «Первый». На распаханной поверхности на площади 250 X 100 м разведкой ТАЭ 1970 г. собрана булгарская гончарная керамика домонгольского периода.",2,11,,2,50.039889,55.038908,354
Ромоданское селище VIII,"Ромодан, село. Расположено в 2 км к юго-юго-востоку от села на левом берегу оврага «Первый» к юго-западу от Ромоданского городища I. Площадь—500Х250 м. Распахано. Подъемный материал представлен булгарской гончарной керамикой домонгольского типа. Выявлено в 1970 г.",2,11,,2,50.025469,55.042358,355
Ромоданское селище X,"Ромодан, село. Расположено в 3 км к юго-востоку от села, напротив Ромоданского селища IX на широком подтреугольном мысу правого берега оврага «Первый». Распахано частично. Площадь—32400 кв. м. На пашне разведкой ТАЭ 1970 г, собрана булгарская гончарная керамика домонгольского времени. Культурный слой на задернованной части—27 см с аналогичными находками.",2,11,,2,50.053794,55.037478,356
Ромоданское селище XI,"Ромодан, село. Расположено в 2,7—2,8 км к юго-востоку от села, к северо-востоку от Ромоданского селища Х и к северо-востоку от Ромоданского городища II, на правом берегу оврага «Первый», на подчетырехугольном мысу. Разведкой ТАЭ 1970 г. на распаханной поверхности на площади 300Х300 м собран большой подъемный материал, состоящий из булгарской гончарной керамики. Культурный слой имеет мощность около 18 см.",2,11,,2,50.050703,55.039203,357
Ромоданское селище XII,"Ромодан, село. Расположено в 3,2 км к юго-востоку от села, на правом берегу оврага «Первый», в 200—250 м к юго-востоку от пруда. Культурный слой имеет мощность 20 см. На распаханной поверхности на площади 150Х 180 м встречается подъемный материал — большое количество булгарской гончарной керамики домонгольского типа. Выявлено в 1970 г.",2,11,,2,50.033539,55.040386,358
Ромоданское селище XIII,"Ромодан, село. Расположено в 1,7—1,8 км к. юго-востоку от села, напротив Ромоданского городища I на правом берегу оврага «Первый». Распахано. Площадь—700Х200 м. Культурный слой в центре поселения—50 см. Материал включает большое количество булгарской гончарной керамики домонгольского облика, кости животных, обломок медного котла. В восточной части собрана также лепная керамика с шамотом. Выявлено разведкой ТАЭ в 1970 г.",2,11,,2,50.0271,55.040781,359
Ромоданское селище XIV,"Ромодан, село. Расположено в 0,6 км к юго-востоку от села, в 0,8 км от Ромоданского селища XIII , на правом берегу оврага «Первый». Распахивается. Площадь—300Х160 м. Подъемный материал представлен большим количеством булгарской гончарной керамики домонгольского типа. Выявлено в 1970 г.",2,11,,2,50.021733,55.046767,360
Русско-Тюгульбаевское селище I,"Русское Тюгульбаево, де­ревня Алькеевского р-на, правый берег реки Бездна, левого притока Камы. Открыто и обследовано АЭ КФАН СССР летом 1946 г. под руководством Н. Ф. Калинина в 1 км к востоку от деревни на краю надлуговой террасы. Материал поселения представлен главным образом керамикой именьковского типа.",2,11,,2,49.668997,54.813797,361
Русско-Тюгульбаевское селище II,"Русское Тюгульбаево, деревня. Расположено в 0,4 км к северу от деревни. Размеры не выяснены. Материал, собранный разведкой ТАЭ 1946 г.—булгарская керамика домонгольского периода.",2,11,,2,49.652947,54.817519,362
"Салманская находка, вещи","Салманы, село Алькеевского р-на, левый берег реки Ахтай. Из села происходит находка железного меча франкской формы",2,11,,3,49.766411,54.967925,363
Семеновская стоянка I,"Семеновка, бывшая деревня. В 1961 г. Е. П. Казаковым на северо-восточной оконечности Семеновского острова на месте Семеновского селища I собраны обломки приказанской и срубной керамики, кремневые сколы. В последующие годы на этом же месте на площади 300Х200 м зафиксированы обломки и целые срубные сосуды, кремневые наконечники стрел, тесла из кремня, диоритовый топор и т. д.",5,36,,2,49.469109,55.143954,364
Семеновская стоянка II,"Семеновка, бывшая деревня. На северном краю Семеновского острова ТАЭ 1964 г. найдена керамика приказанского типа.",5,36,,2,49.470269,55.145514,365
Семеновская стоянка III,"Семеновка, бывшая деревня. На юго-западной оконечности Семеновского острова в 1963 и 1964 гг. А. X. Халиковым собраны кремневые изделия и срубная керамика. Е. А. Беговатовым в 1981 и 1982 гг. в этом районе найдены фрагменты энеолитической керамики, костяные подвески-украшения и два бронзовых ножа.",5,43,,2,49.472234,55.146572,366
Семеновская стоянка III,"Семеновка, бывшая деревня. На юго-западной оконечности Семеновского острова в 1963 и 1964 гг. А. X. Халиковым собраны кремневые изделия и срубная керамика. Е. А. Беговатовым в 1981 и 1982 гг. в этом районе найдены фрагменты энеолитической керамики, костяные подвески-украшения и два бронзовых ножа.",5,47,,2,49.472234,55.146572,367
