name,descr,epoch,culture,second,type,y,x,id
Коргузинские находки I,"Коргуза, с. Верхнеуслонского р-на, верховья безымянной р., л. пр. р. Сулица. Из с. в коллекции В. И. Заусайлова содержатся каменные два долота, три тесла, три заготовки долот или тесел, тесло-стамеска из сланца, два ножа с округлым лезвием из плитчатого кремня, обломок шлифовальной плиты, пест цилиндрической формы, два наконечника стрел, наконечник дротика листовидной формы . В ГМТР отсюда же хранится коллекция, содержащая ножевидные пластины, отщепы, скребки и наконечники стрел.",8,100000000000011,,3,48.657069,55.500875,333
Коргузинские находки II,"Коргуза, с. Из с. в коллекции В. И. Заусайлова имеются предметы, характерные для балановских древностей, в т. ч. каменные четыре топора-молота, три клиновидных топорика и такой же топорик, но с длинным черешком.",5,27,,3,48.657069,55.500875,334
Коргузинские находки III,"Коргуза. Из с. в коллекции В. И. Заусайлова имеется бронзовый нож с листовидным клинком, намеченным перекрестьем и перехватом.",5,100000000000011,,3,48.6569,55.500583,335
Коргузинские находки IV,"Коргуза, с. В коллекции В. И. Заусайлова из района с. имеются два железных топора с молоточкообраэным обухом и округлыми щековицами, обычные для булгарских древностей.",2,15,,3,48.657081,55.500831,336
Корноуховские находки I,"Корноухово, д. Апастовского р-на, пр. б. р. Бирля. Из д. в коллекции В. И. Заусайлова имеется кремневый клиновидный топор.",5,27,,3,48.02535,55.383486,337
Корноуховские находки II,"Корноухово, д. Апастовского р-на, пр. б. р. Бирля. В коллекции В. И. Заусайлова из д. происходит обломок 'медного серпа.",5,100000000000011,,3,48.025736,55.382972,338
Корноуховское поселение,"Корноухово, д. Апастовского р-на, пр. б. р. Бирля. В 1,5 км к Ю от д. и в 1 км к СВ от с. Большое Подберезье АЭ КФАН в 1960 г. на мысу берега реки собраны фрагменты срубной керамики, а в обнажении прослежены остатки культурного слоя в 15— 20 см.",5,43,,2,48.017936,55.366975,339
Космовское селище,"Космовское, пос. Буинского р-на, пр. б. р. Цильна. В 500—600 м к 3 от пос. на склоне надлуговой террасы на площади 200х50—60 м обнаружена гончарная и лепная посуда. Культурный слой не выявлен.",2,11,,2,48.047689,54.724017,340
Косяковские находки,"Косяково, д. Зеленодольского р-на, л. б. р. Аря, л. пр. Свияги. Из д. в коллекции В. И. Заусайлова имеются кремневый наконечник стрелы и каменный сверленый топор.",5,27,,3,48.317486,55.6637,341
"Красная Глинка, стоянка","Бессоново, с. В 5 км к ЮВ от с. в обнажениях мыса; известного под именем «Красная Глинка», М. 3. Паничкиной в 1951 г. в слое галечника, а также в осыпях собраны костные остатки (носорог, лошадь, зубр и др.) и кремневые рубящие орудия, скребки, нуклеусы, отщепы. М. 3. Паничкина датирует находки ашельско-мустьерским временем. В 1954 г. 3. А. Абрамова собрала здесь же отщепы и нуклеусы мустьерского облика.",7,Мустье,,2,48.519922,54.634172,342
Красноборское (Малоборское) местонахождение,"Красный (Малый) бор, пос. Апастовского р-на,, л. б. Свияги. В 0,5 км к 3 от 'пос. на краю дюны, поросшей сосновым бором, в 1954 г. обнаружено несколько фрагментов волго-камской керамики и кремневые отщепы.",6,34,,3,48.489478,55.457572,343
Красноборское селище,"Красный (Малый) бор, пос. Апастовского р-на,, л. б. Свияги. Расположено в 500 м к ЗЮЗ от пос. на вытянутой с В на 3 дюне, занятой лесопосадкой. На площади 90Х100 м в 1960 г. собрана лепная керамика. Культурный слой имеет мощность 20 см.",4,24,,2,48.488233,55.457742,344
Красновидовский могильник,"Красновидово, с. В 1,5 км к ЮВ от с. и в 100 м к В от территории «Заготзерно» в 1931 г. рабочим Сорокиным Д. С. при разработке бутового камня было обнаружено погребение-скелет человека и с ним кремневое копье и каменный сверленый шлифованный топор-молот. В 1954 г. житель В. П. Кащеев нашел в этом же месте сверленый шлифованный топор коротколопастной формы, переданный в ГМТР. Из более ранних находок из с. в ГИМе сохранились кремневый клиновидный топорик и два наконечника стрел. АЭ КФАН в 1960 г. осмотрела место находок, выявила в обнажении остатки угла ямы глубиной около 1,5 м и нашла несколько мелких фрагментов керамики балановского типа.",5,27,,4,49.060161,55.380289,345
Красновидовское место добычи кремня,"Красновидово, с. Камско-Устьинского р-на, пр. б. Волги. В 1,5 км к С от с. на краю террасы выявлены выходы кремня, найдена керамика, кремневые отщепы, сколы, грубые заготовки.",8,100000000000011,,6,49.065836,55.376369,346
Красновидовское поселение,"Красновидово, с. В 3,5 км к ЮВ от с. на мысу Волги и оврага «Царь-город» в 1960 г. выявлено поселение, занимающее площадь 100х80 м при мощности культурного слоя в 15 см. Собраны керамика, кремень.",5,36,,2,49.128789,55.343178,347
Красно-Каратаевская стоянка,"Красный Каратай, Б 1 км к ЮЗ от бывшего с. в 1949 г. на дюне надлуговой террасы на площади 100Х30 м собраны керамика и кремневые отщепы. Ныне стоянка затоплена.",5,36,,2,49.277825,55.164506,348
Крестниковские находки,"Крестниково, д. Верхнеуслонского р-на, л. б. р. Сулица. Из д. в коллекции В. И. Заусайлова имеются каменные сверленый топор-молот, пест-терочник цилиндрической формы и ножевидная пластина с ретушью.",5,27,,3,48.764378,55.495992,349
Кугальнинское селище I,"Кугальна, д. Буинского р-на, пр. б. Свияги. Занимает территорию всей д. Материал состоит из обломков гончарной посуды.",2,11,,2,48.387225,54.930533,350
Кугушевские находки,"Кугушево, с. Зеленодольского р-на, л. б. р. Аря, л. пр. Свияги. По сообщению М. С. Адгамова, учителя местной школы, в школьном музее хранятся 7 каменных шлифованных топоров, собранных в окрестностях. Один из них передан в АК ИЯЛИ.",5,27,,3,48.166956,55.657711,351
Кукуйские находки I,"Кукуй, д. Из д. происходит тсрочник из крупной гальки.",8,100000000000011,,3,48.130897,55.151939,352
Кукуйские находки II,"Кукуй, д. С этой д. связана в коллекции В. И. Заусайлова находка железного наконечника стрелы с ромбовидным и уплощенно-ромбическим в сечении пером.",2,11,,3,48.116608,55.151867,353
Кукуйское селище I,"Кукуй, д. Буинского р-на, л. б. р. Була. В 1 км к 3 от д. близ озера на площади 100Х30 м обнаружены фрагменты гончарной керамики. Культурного слоя нет.",2,11,,2,48.116608,55.151967,354
Кукуйское селище II,"Кукуй, д. К ССЗ от д. на площади 150Х 70 м собрана гончарная керамика, а также один фрагмент лепной. Культурного слоя нет.",2,11,,2,48.129739,55.153292,355
Кукуйское селище III,"Кукуй, д. В 1 км к СЗ от д. на пашне на площади 70Х30 м собрана гончарная булгарская керамика и 2 фрагмента лепной. Культурный слой разрушен вспашкой.",2,11,,2,48.117014,55.157222,356
Кулабердинские находки,"Кулабердино, д. Апастовского р-на, пр. б. р. Кубня. Из д. в коллекции В. И. Заусайлова имеется терочный камень под-квадратной формы",8,100000000000011,,3,48.219933,55.507161,357
Кулганская стоянка I,"Кулганы, д. Апастовско-го р-на, л. б.,Свияги. В 200 м к В от д. на дюне обнаружены остатки стоянки — фрагменты керамики и отдельные кремневые изделия. Местный житель Зиятдинов сообщил АЭ КФАН в 1949 г., что на этом месте он в детстве с ребятами собирал кремневые стрелки.",6,100000000000011,,2,48.342092,55.148203,358
Кулганская стоянка II,"Кулганы, д. В 1909 г. А. М. Тальгрен примерно в 0,5 км к С от д. на дюне в пойме Свияги обнаружил остатки стоянки площадью 40х60 м. При обследовании им найдены фрагменты керамики. АЭ КФАН в 1957 г. посетила место стоянки, известное у жителей под именем «Наратлык» («Сосняк») и обнаружила здесь фрагменты керамики. Заложенный шурф и зачистка обнажении культурного слоя не вскрыли.",5,43,,2,48.335739,55.155803,359
Кулганские находки I,"Кулганы, д. В 1909 г. А. М. Тальгрен приобрел здесь кремневые наконечник дротика, скребковидный резчик, скребок на пластине, три наконечника стрел листовидной формы, семь ножевидных пластин. В коллекции НМФ отсюда происходят также кремневый наконечник стрелы сейминского типа и шаровидный терочник.",8,100000000000011,,3,48.334758,55.148342,360
Кулганские находки II,"Кулганы, д. Из д. в коллекции В. И. Заусайлова есть медный узковислообушный топор.",5,40,,3,48.334758,55.148403,361
Кулганские находки III,"Кулганы, д. Из д. в коллекцию В. И. Заусайлова попал боевой железный топорик (длина — 14,5 см, ширина лезвия—6 см) с оттянутым молоточковидным обухом, округлыми щековицами и овальным продолговатым отверстием. Сохранность топорика хорошая. Он имеет характерные признаки боевых топоров домонгольского булгарского периода: сильно оттянутый обушок, подчеркнутость перехода от проушной части к бойку.",2,11,,3,48.334714,55.148428,362
Кулганское кладбище,"Кулганы, д. Расположено на СВ окраине д. Сохранилось 5 надгробий плохой сохранности, одно из которых с врезанной надписью датируется 1333/1334 г. На кладбище раньше было до 10 булгарских надгробий.",2,18,,4,48.337028,55.151831,363
Кулларовские (Ак-Су) находки,"Ак - Су, с. Апастовского р-на, л. б. р. Була. В коллекции В. И. Заусайлова из с. хранится длинное с двумя шипами железное втульчатое копье.",3,100000000000011,,3,48.086719,55.1807,364
Кульбашские (Маломеминские) находки,"Кульбаш Малые Меми, д. Апастовского р-на, л. б. Свияги. Отсюда в коллекции В. И. Заусайлова имеются 2 железных топора, характерные для культуры Волжской Булгарии.",2,15,,3,48.515458,55.446628,365
Кулькашские находки,"Кулькаш, д. Из д. в коллекции В. И. Заусайлова имеются кремневый наконечник стрелы и обломок лезвийной части каменного топора .",5,27,,3,48.229792,55.182572,366
Куншемские находки,"Куншем, д. Апастовского р-на, л. б. р. Була. Из д. в коллекции В. И. Заусайлова имеются каменные долото с выемчатым лезвием, тесло и пест-курант усеченно-конической формы из диорита.",8,100000000000011,,3,48.115408,55.196872,367
Кураловские находки,"Куралово, с. Верхнеуслонского р-на, р. Сулица. Из с. в коллекции В. И. Заусайлова есть кремневые долото, клиновидный топорик и 2 наконечника стрелы.",8,100000000000011,,3,48.738336,55.644111,368
Курбашинские находки I,"Курбаши Старые, д. Апастовского р-на, пр. б. р. Урюм. Из с. в коллекции В. И. Заусайлова имеются кремневый наконечник стрелы, каменные топор-молот, и топор-тесло.",8,100000000000011,,3,47.802503,55.309478,369
Курбашинские находки II,"Курбаши Старые, с. В этой же коллекции имеются каменные топор и булава грушевидной формы.",5,27,,3,47.802461,55.309478,370
Курбашинские находки IV,"Курбаши Старые, д. Из д. в коллекции В. И. Заусайлова происходят две медные штампованные бляхи с рельефным узором, характерные для культуры Волжской Булгарии. ",2,15,,3,47.802439,55.309614,371
Курмашевские находки,"Курмашево, д. Апастовского р-на, р. Бия. Из д. в коллекции В. И. Заусайлова имеется медный втульчатый топор, датирующийся рубежом III—II тыс. до н. э. АЭ КФЛН в 1960 г. сообщили, что в 1950 г. два пастуха в 1 км к В от д. на берегу заболоченного озера нашли еще медные топоры.",5,100000000000011,,3,48.5027,55.284222,372
Куштовское кладбище,"Куштово, с. К 3 от с. на стрелке между двумя оврагами на площади 12000 м2 заметны впадины от могильных ям четырехугольных очертаний с 3 ориентировкой. На некоторых могилах имеются камни без надписей, есть могилы с каменными обкладками полукругом.",2,18,,4,48.280386,55.151231,373
Куштовское селище,"Куштово, с. Апастовского р-на, л. б. Свияги. Расположено в 700 м к ЮВ от с. Подъемный материал распространен на площади 100Х60 м и состоит из фрагментов гончарной и лепной керамики, костей животных. Культурный слой имеет толщину 40 см.",2,11,,2,48.300386,55.141614,374
Лабышкинская стоянка,"Лабышки, д. В 300 м к 3 от д. на мысу надлуговой террасы в 1960 г. выявлен слой с керамикой.",5,36,,2,49.005503,55.466131,375
Лабышкинские находки,"Лабышки, д. Из д. в коллекции ГМТР имеются 3 каменных долота.",8,100000000000011,,3,49.031486,55.462214,376
Лабышкинское городище,"Лабышки, д. Камско-Устьинского р-на, пр. б. Волги. В 300 м к С от д. обнаружены остатки городища, имеющего с С стороны седловину, напоминающую размытый ров. Поверхность задернована. Шурфы и разведочные траншеи вскрыли слабые остатки культурного слоя в 7—10 см, содержащего фрагменты круглодон-ных сосудов.",4,25,,1,49.025067,55.466714,377
Лесно-Морквашинские находки,"Лесные Моркваши, с. Верхнеуслонского р-на, р. Горная Морквашка. Из с. в разных коллекциях имеются кремневые наконечники стрел, тесло, обломок каменного топора, долото и нуклеус.",8,100000000000011,,3,48.845144,55.725439,378
Луковская стоянка,"Луковская, д. Зеленодольского р-на, л. б. р. Кубня, л. пр. Свияги. В 150 м к В от д. на В краю дюны надлуговой террасы на площади 15х50 м АЭ КФАН в 1950т. собраны фрагменты керамики, характерной для волго-камской неолитической культуры, и кремневые отщепы, сколы, скребки и обломки наконечника копья. Поверхность стоянки разрушена.",6,34,,2,48.400914,55.517586,379
Луковские находки,"Луковская, д. Из д. в коллекции В. И. Заусайлова имеется медный нож.",5,40,,3,48.390572,55.516581,380
Луковское (Япанчинское) городище,"Луковская, д. Зеленодольского р-на, пр. б. р. Кубня. Городище расположено в 0,8— 1 км к Ю от д. на мысу, образованном крутой излучиной реки. С В стороны оно ограждено двойной системой валов и рвов с проездом в ЮВ части. На западе два вала и ров отсекают вершину мыса. Площадь городища—23000 м2 (135Х 82 м). Оно имеет неправильные вытянутые очертания. Культурный слой достигает мощности до 1 м. С южной стороны городище сильно разрушается. Обследование его проведено в 1891 г. и в 1909 г. Г. А. Ахмаровым, в 1950 г.—АЭ КФАН. Вещевой материал представлен фрагментами лепной именьковской и болгарской гончарной керамики. О домонгольском периоде свидетельствует также и пряслице из желтовато-розового шифера из коллекции вещей, собранных Г. Ахмаровым в 1909 г.",2,15,,1,48.308575,55.510394,381
Луковское селище,"Луковская, д. С В и СВ к городищу примыкает селище.",2,15,,2,48.397931,55.513425,382
Льяшевская стоянка I,"Льяшево, с. В 2,5 км к Ю от с. в 1949 г. обнаружены остатки стоянки, расположенной на краю террасы и занимающей площадь 15х50 м. Подъемный материал состоит из фрагментов лепной керамики с орнаментом из оттисков крупнозубчатого штампа и однорядно ямочных углублений.",5,100000000000011,,2,48.708842,55.052081,383
Льяшевская стоянка II,"Льяшево, В 3,5 км к Ю от с. в 1949 г. собран подъемный материал, распространенный на площади 40Х50 м и состоящий из фрагментов лепной керамики со следами гребенчатой орнаментации.",5,100000000000011,,2,48.707167,55.059322,384
Льяшевские находки,"Льяшево, с. Из с. происходит каменный клиновидный топорик.",5,27,,3,48.712253,55.027867,385
Льяшевское городище,"Льяшево, с. Тетюшского р-на, л. б. р. Улема. Расположено в 1 км к ЮЗ от с. на краю террасы. Местное название «Городок». Форма — четырехугольная, площадь— 42 600 м2. С В ограничено берегом р., с других сторон укреплено валом и рвом, имеющим в 3 части проезд. Е. Т. Соловьев сообщает о разрушении укреплений и о находках на городище «татарских» монет и черепков глиняной посуды. Работами 1949 г. на городище собраны керамика, крицы.",2,15,,1,48.697103,55.019742,386
Любимовское селище I,"Любимовка, д. Расположено в 0,4 км к В от Зеленовского городища Площадь — 37 500 м2. Подъемный материал состоит из обломков гончарной керамики.",2,18,,2,48.760472,54.969694,387
Любимовское селище II,"Любимовка, д. Тетюшского р-на, пр. б. р. Любимовка, пр. пр. р. Улема. Расположено в 0,3 км к СВ от Любимовского I селища Площадь—45000 м2. Подъемный материал состоит из обломков гончарной керамики.",2,11,,2,48.763392,54.971817,388
Майданские находки I,"Майдан, с. Верхнеуслонского р-на, верховья р. Сулица. Из с. в коллекции В. И. Заусайлова содержится большая группа каменных орудий, в т. ч. 10 долот, 25 наконечников стрел различных форм, 13 крупных наконечников дротиков, 3 ножа. В коллекции ГМТР отсюда же имеются каменные 5 наконечников стрел, 3 наконечника дротиков, 5 скребков, ножевидные пластины, отщепы, пест-терочник.",8,100000000000011,,3,48.796658,55.452564,389
Майданские находки II,"Майдан, с. Из с. в коллекции В. И. Заусайлова и ГМТР имеются каменные заготовка и обломки сверленых короткообушковых топоров, семь клиновидных топориков с прямоугольным и округлым сечением, черешково-клиновидный топор .",5,27,,3,48.796617,55.452978,390
Макарьевское (Свияжское) поселение,"Макарьево, пос. В 600 м к ЮЗ пос. на краю надлуговой террасы в 1960 г. выявлен культурный слой с керамикой.",5,36,,2,48.685506,55.767264,391
Макарьевское городище,"Макарьево, пос. Верхнеуслонского р-на, пр. б. Волги. На В окраине пос. на мысу обнаружено в 1980 г. и тогда же исследовано городище, имеющее вытянутую с Ю на С площадку (90х30 м), защищенную с Ю стороны шишкообразным валом (30 X 35 м), высотой до 4 м и дуговидным рвом глубиной до 1,5 м. В траншее и шурфе на оконечности мыса выделен культурный слой мощностью до 70 см, содержащий материалы эпохи бронзы (чирковско-сейминская и приказанская керамика) и раннего железа (ананьинская и м. б. именьковская керамика).",4,25,,1,48.692181,55.770344,392
Макарьевское городище,"Макарьево, пос. Верхнеуслонского р-на, пр. б. Волги. На В окраине пос. на мысу обнаружено в 1980 г. и тогда же исследовано городище, имеющее вытянутую с Ю на С площадку (90х30 м), защищенную с Ю стороны шишкообразным валом (30 X 35 м), высотой до 4 м и дуговидным рвом глубиной до 1,5 м. В траншее и шурфе на оконечности мыса выделен культурный слой мощностью до 70 см, содержащий материалы эпохи бронзы (чирковско-сейминская и приказанская керамика) и раннего железа (ананьинская и м. б. именьковская керамика).",3,100000000000011,,1,48.692181,55.770344,393
Макарьевское городище,"Макарьево, пос. Верхнеуслонского р-на, пр. б. Волги. На В окраине пос. на мысу обнаружено в 1980 г. и тогда же исследовано городище, имеющее вытянутую с Ю на С площадку (90х30 м), защищенную с Ю стороны шишкообразным валом (30 X 35 м), высотой до 4 м и дуговидным рвом глубиной до 1,5 м. В траншее и шурфе на оконечности мыса выделен культурный слой мощностью до 70 см, содержащий материалы эпохи бронзы (чирковско-сейминская и приказанская керамика) и раннего железа (ананьинская и м. б. именьковская керамика).",5,36,,2,48.692181,55.770344,394
Макуловские находки,"Макулово, с. Из с. в коллекции В. И. Заусайлова имеются каменные два тесла, четыре наконечника стрелы, два наконечника дротика, скребковидный отщеп с краевой ретушью.",8,100000000000011,,3,48.719086,55.594136,395
Малоатрясский I клад монет,"Малые Атряси, с. Апастовского р-на, пр. б. р. Улема. Найден у с. в 1856 г. и долго известен был в литературе под названием «Тетюшского клада». Часть его в количестве более 2000 монет описана нумизматом П. Савельевым. Дата клада — 1281—1383 гг.",2,18,,8,48.772781,55.126528,396
Малоатрясский II клад монет,"Малые Атряси, с. Найден в 1954 г. в количестве 14270 монет. Монеты золотоордынских ханов от Токты (1310 г.) до Бек-Пулада (1390 г.). Кроме серебряных в кладе были и золотые монеты потанских султанов.",2,18,,8,48.771708,55.126772,397
Малобакырчинские находки,"Малые Бакырчи, д. Из д. в коллекции В. И. Заусайлова имеются каменные сверленый топор, сверленый топор-тесло, мотыга или топор-тесло, клиновидный топорик, 2 наконечника стрел.",5,27,,3,48.228525,55.241186,398
Малобакырчинское селище,"Малые Бакырчи, д. Апастовского р-на, л. б. р. Черемшан. Расположено в 500—600 м к ССВ от д; на мысу левого берега оврага, выходящего к р. Поверхность задернована. АЭ КФАН в 1960 г. выявлен культурный слой мощностью 18— 20 см. Собрана плоскодонная керамика с примесью шамота и песком.",4,24,,2,48.231153,55.247919,399
Малоболгоярские находки,"Малые Болгояры, д. Из д. в коллекции В. И. Заусайлова имеются кремневое тесло и каменный сверленый клиновидный топор.",8,100000000000011,,3,48.767275,55.202844,400
Малоболгоярское селище,"Малые Болгояры, д. Апастовского р-на, л. б. р. Большой Шак-Ян. В 400 м к С от д. имеется овраг, Ю сторона которого носит название «Иски-юрт» («Старое жилище»). Здесь находили посуду, металлические изделия. В 1949 г. собраны фрагменты булгарской гончарной керамики.",2,18,,2,48.763156,55.209222,401
Малобуртасское селище,"Малые Буртасы, пос. Камско-Устьинского р-на, пр. б. р. Сухая Улема. В 1 км к В от пос. в 1949 г. на большой площади обнаружены фрагменты булгарской керамики и глиняная обмазка.",2,18,,2,48.953419,55.263292,402
Малобюрганское местонахождение I,"Малые Бюрганы, д. Буинского р-на, пр. б. р. Чильча, л. пр. Свияги. Расположено в 100 м к ССВ от д. На площади 50х50 м собраны фрагменты гончарной и лепной керамики.",2,15,,3,48.243342,54.827783,403
Малобюрганское местонахождение II,"Малые Бюрганы, д. В 600—700 м к ВЮВ от д. на площади 30х20 м собраны фрагменты гончарной и лепной посуды. Культурный слой распахан.",2,15,,3,48.255958,54.824972,404
Малобюрганское селище,"Малые Бюрганы, д. Расположено в 300—400 м к ЮЮВ от д. на краю берега речки. Распахано. Площадь распространения подъемного материала 60Х60 м. Культурный слой в шурфе достигает 45—80 см. Материал селища представлен фрагментами булгарской гончарной посуды желтого, желто-красного и буро-серого цвета и лепной с песком, с песком и растительными остатками и с шамотом. По комплексу керамики селище может быть датировано домонгольским периодом, возможно, первой его половиной.",2,11,,2,48.249106,54.820231,405
Малокляринское кладбище,"Малые Кляри, д. Камско-Устьинского р-на, пр. б. р. Сухая Улема. Памятник расположен через реку от д.",2,18,,4,48.928422,55.191308,406
Малококузинская погребение,"Малые Кокузы, д. При раскопках Малококузинской I стоянки в 1960 г. вскрыты остатки культурного слоя с ямами, содержавшими фрагменты керамики волосовского типа, глиняные пряслица и кремневые орудия. В одной яме вместе с керамикой обнаружены перемешанные кости, в другой (185х80 см) лежал костяк вытянуто на спине головой на ЮЗ. Около костей отмечены небольшие охристые и углистые включения.",5,28,,4,48.632253,55.326925,407
Малококузинская стоянка I,"Малые Кокузы, д. Апастовского р-на, пр. б. Свияги. В 1900 г. П. И. Кротов на СЗ оконечности мыса надлуговой террасы обнаружил стоянку, на которой в 1954 г. были зафиксированы 10 жилищных впадин. Раскопки одной из них (14,8х9,6 м) были проведены в 1960 г. Собраны керамика (более 200 сосудов), бронзовое долото, костяной крючок, каменные орудия, характерные для атабаевского этапа.",5,36,,2,48.635573,55.32718,408
Малококузинская стоянка Ia,"Малые Кокузы, д. При раскопках Малококузинской I стоянки в 1960 г. вскрыты остатки культурного слоя с ямами, содержавшими фрагменты керамики волосовского типа, глиняные пряслица и кремневые орудия. В одной яме вместе с керамикой обнаружены перемешанные кости, в другой (185х80 см) лежал костяк вытянуто на спине головой на ЮЗ. Около костей отмечены небольшие охристые и углистые включения.",5,28,,2,48.632253,55.326925,409
Малококузинская стоянка II,"Малые Кокузы, д. В 800 м к Ю от д. ив 100 м к ЮВ от Кокузинской I стоянки П. И. Кротовым в 1900 г. были собраны фрагменты неолитической керамики с гребенчатым орнаментом и кремневые орудия— 13 наконечников стрел на ножевидных пластинах листовидной формы, два конических нуклеуса, концевые скребки на пластинах,. пластины— 14 экз., 2 пластины с резцовыми сколами и отщепы. В 1960 г. установлена полная разрушенность культурного слоя. На поверхности собраны фрагменты неолитической керамики, кремневые пластины, отщепы и тесло.",6,100000000000011,,2,48.630308,55.312258,410
Малококузинские находки,Малые Кокузы. Из д. происходит бронзовый кельт с боковыми ушками.,5,100000000000011,,3,48.632939,55.323347,411
Малококузинское селище,"Малые Кокузы, д. В С и ЮЗ частях стоянки при раскопках собраны железные рыболовные крючки (Зэкз.); наконечники стрел (3 экз.), черешковые, уплощенно-ромбические в сечении, с ромбовидным и клиновидным пером и упором при переходе к черешку: ножи (3 экз.), калачевидное кресало, кольчатые двулезвийные удила, пряжки (2 экз.), обломок косы-горбуши, обломки неопределенных железных предметов, дужки от бронзового котла с двумя ушками, фрагменты гончарной керамики булгарского типа.",2,18,,2,48.634172,55.3273,412
Маломеминские находки I,"Малые Меми, д. Апастовского р-на, л. б. Свияги. Из д. в коллекции В. И. Заусайлова имеются два кремневых наконечника стрелы, медные нож и два наконечника копья с разомкнутой втулкой, характерные для абашевских древностей.",5,40,,3,48.515844,55.447017,413
Маломеминские находки II,"Малые Меми, д. Апастовского р-на, л. б. Свияги. Из д. в коллекции В. И. Заусайлова хранится биметаллический наконечник копья с железным листовидным пером и бронзовой втулкой, характерный для раннеананьинского времени.",4,25,,3,48.515714,55.446944,414
Малоподберезенские находки,"Малое Подберезье, д. В коллекции В. И. Заусайлова из д. происходят каменные долото и два клиновидно-черешковых топора ",8,100000000000011,,3,47.918489,55.422106,415
Малоподберезинское местонахождение,"Малое Подберезье, д. Апастовского р-на, пр. б. р. Кубня. В 1 км к СЗ от д. на склоне надлуговой террасы АЭ КФАН в I960 г. собрана лепная керамика.",4,24,,3,47.915372,55.433786,416
Малорусаковские находки,"Малое Русаково, д. Апастовского р-на, л. б. р. Имелли. В коллекции В. И. Заусайлова из д. происходят кремневые три долота и наконечник стрелы.",8,100000000000011,,3,48.342578,55.353908,417
Малорусаковское местонахождение,"Малое Русаково, д. Апастовского р-на, л. б. р. Имелли. В 1960 г. АЭ КФАН в 1200 м к ЮЗ от д. на склоне берега реки обнаружены фрагменты лепной керамики волосовского типа и кремневые отщепы.",5,28,,3,48.316019,55.346294,418
Малотурминские находки,"Турма Малая, д. Тетюшского р-на, р. Турма. Из д. в коллекции В. И. Заусайлова происходит клиновидный топор из диорита.",5,27,,3,48.602978,55.05805,419
Малофроловские находки,"Малое Фролово, д. Тетюшского р-на, р. Чирка. Из д. в коллекции В. И. Заусайлова содержатся кремневые сверло на пластине, три наконечника стрел сейминского типа подтреугольной формы с намеченным черешком и листовидной формы, глиняное грузило.",8,100000000000011,,3,48.505792,55.079711,420
Малоюртинские находки,"Малые Юрты (Новое село), д. Зеленодольского р-на, л. б. Свияги. В коллекции В. И. Заусайлова из д. имеется железный топор",2,15,,3,48.437136,55.780186,421
Маматкозинские находки I,"Маматкозино, с. Верхнеуслонского р-на, р. Курлытирме, пр. пр. р. Сулица. Отсюда в коллекции В. И. Заусайлова имеются каменные три долота, крупный наконечник копья, одиннадцать наконечников стрел разных форм, молот с желобчатым перехватом, скребок и отщепы.",8,100000000000011,,3,48.782858,55.56795,422
Маматкозинские находки II,"Маматкозино, с. В этой же коллекции хранится ряд характерных для балановской культуры каменных предметов: обломок сверленого топора-молота и два клиновидных топорика.",5,27,,3,48.782858,55.56795,423
Мантовская стоянка I,"Мантово, б. д. Расположено в 1,5 км к В от б. места д. на краю надлуговой террасы. В 1966 г. прослежена в профиле западина землянки длиной 11,5— 12 м и глубиной 1,5 м.",5,36,,2,48.661394,54.627114,424
Мантовская стоянка Ia,"Мантово, б. д. Между Мантовскими II и III стоянками на протяжении 75—80 м прослежен слой мощностью в 25—30 см, содержащий неолитическую керамику, кремневые отщепы и ножевидные пластины.",6,100000000000011,,2,48.667328,54.627578,425
Мантовская стоянка II,"Мантово, б. д. В 100 м к В от Мантовской стоянки I на протяжении 200 м по краю надлуговой террасы в 1968 г. прослежен культурный слой мощностью 40—50 см с керамикой, кремниевыми изделиями, костями животных.",5,36,,2,48.664056,54.627461,426
