name,descr,epoch,culture,second,type,y,x,id
Ирмяшевское селище I,"Ирмяшево, деревня Актанышского района, левый берег реки Белой. Обследовано в 1956 г. на южной окраине деревни, на краю надлуговой террасы. Материал — керамика пьяноборского облика и середины 1 тыс. н. э.",3,29,,2,54.049089,55.732353,354
Актанышское селище I,"Актаныш, село, левый берег р. Белой. Открыто разведкой А. П. Шо-курова на северо-восточной окраине райцентра на краю надлуговой террасы, изрезанной во многих местах оврагами. Материал — лепная керамика с примесями толченых раковин и шамота.",3,29,,2,54.088989,55.723914,355
Актанышское селище III,"Актаныш, село. Открыто ТАЭ в 1958 г., дополнительно обследовано в 1969 г. П. Н. Старостиным в южной окраине райцентра на мысу надлуговой террасы между ручьем, коренным берегом реки. Поселение имело культурный слой в 30 см. Материал — керамика пьяноборского и мазунинского типа.",3,29,,2,54.059206,55.711608,356
Актанышское селище II,"Актаныш, село. Открыто на северо-восточной окраине райцентра в 1956 г. на территории средней школы. Толщина культурного слоя 0, 5—0, 6 м. Материал — керамика пьяноборского и мазунинского облика, отмечается на площади 100X110 м.",3,29,,2,54.091711,55.724442,357
Дмитриевская стоянка,"Дмитриевка, деревня В 1,5—2 км к северо-востоку от деревни на западной оконечности невысокой, поросшей сосняком дюны на площади 30х30 м в 1986 г. собраны фрагменты волго-камской неолитической керамики и кремневые отщепы.",6,34,,2,51.779431,55.685094,358
Красноключинская стоянка I,"Красный Ключ, рабочий поселок Нижнекамского района, левый берег р. Камы. Расположена в 1,5— 2 км к западу от поселка на северном склоне останца надлуговой террасы. Поверхность стоянки задернована. В обнажениях склона в 1977 г. найдены фрагменты волго-камской неолитической керамики, несколько пластин и отщепы кремня.",6,34,,2,51.78377,55.673661,359
Ильичевский комплекс,"Ильичевка, бывший поселок Тукаевского района, левый берег р. Ик в приустьевой части. Был обнаружен А. Ф. Шпунтовым в 2 км к западу от бывшего поселка. Здесь на протяжении 400 м распространен подъемный материал и местами прослежен (в 1968 г.) выход культурного слоя мощностью до 60 см. Материал комплекса состоит из кремневых орудий, пластин, отщепов, бронзового ножа и керамика волго-камской неолитической, эпохи бронзы и I тыс. н. э.",6,34,,2,52.409269,55.852754,360
Песочноозерская стоянка II,"Кырныш, деревня В 3 км к северо-западу от деревни на невысокой дюне северо-западного берега озера Песочное в 1958 г. обнаружена стоянка с развеянным слоем и материалом из фрагментов волго-камской, приказанской керамики и кремневыми изделиями.",6,34,,2,52.771775,55.843775,361
Кырнышская стоянка V,"Кырныш, деревня В 2 км к северо-востоку от деревни и в 100 м к северо-востоку от Кырнышской IV стоянки на размытой юго-восточной оконечности дюнистого возвышения в 1979 г. на площади 60Х30 м собраны фрагменты волго-камской неолитической керамики и кремневые предметы.",6,34,,2,52.73385,55.851983,362
Гулюковская стоянка,"Гулюково, село Мензелинского р-на, левый берег реки Ик. В 1 км к северо-востоку от села на мысу надлуговой террасы на площади 30Х40 м в 1979 г. собрана волго-камская неолитическая и срубная керамика. В обнажении берега на протяжении 80 м прослежен культурный слой мощностью 30—35 см, содержащий срубную керамику.",6,34,,2,52.925144,55.808425,363
Калмурзинская стоянка II,"Калмурзино, деревня. В 1,2 км к северо-востоку от северного конца деревни и в 200 м к северу от Калмурзинской стоянки I в обнажениях и раздувах песчаной дюны в 1976 г. собрана волго-камская неолитическая керамика и кремневые изделия, в том числе наконечник стрелы на пластине.",6,34,,2,53.485094,55.682381,364
Меллятамакская стоянка I,"Меллятамак, село. Памятник занимает юго-западную часть Меллятамакского селища II. В 1970—1971 гг. при раскопках и в последующие годы при сборах на площади 80Х30—50 м, вытянутой по линии Север — Юг, зафиксированы кости животных, кремневые ножевидные пластины, фрагменты лепной толстостенной керамики волго-камского типа.",6,34,,2,53.109894,55.320914,365
Поповская стоянка I,"Поповка, село Нижнекамского района, левый берег р. Уратьма, левого притока р. Камы. В 3,5—4 км к северо-западу от села на северо-западной окраине останца надлуговой террасы в 1976 г. Р. С. Габяшевым на площади 30Х40 м собрана неолитическая керамика волго-камского облика и кремень.",6,34,,2,51.473598,55.447493,366
Смыловская стоянка IV,"Смыловка, село Расположено в 1,7 км к северо-западу от села на краю останца надлуговой террасы. Поверхность поселения задернована и поката в сторону старицы. Шурф 1976 г. выявил слой в 30 см, содержащий керамику срубного облика, кости животных и мелкие гальки. В подъемном материале, распространенном на площади 50Х50 м, отмечены находки неолитической волго-камской керамики.",6,34,,2,51.576859,55.506318,367
Уминеевская стоянка,"Уминеево, деревня Актанышского района, правый берег р. Ик. В 2, 5 км к западу от деревни на мысу надлуговой террасы в 1976 г. Р. С. Габяшевым собраны камская неолитическая керамика и кремневые изделия. ",6,35,,2,53.473572,55.687025,368
Новобиксентеевская стоянка II,"Новое Биксентеево, бывшая деревня. Расположена в 100 м к востоку от Новобиксентеевской стоянки I. На площади 120Х30 м в 1970 г. Р. С. Габяшевым собрана лепная керамика трех типов: неолитическая камская. финальной бронзы и середины I тысячелетия н. э. Шурф (2Х2 м) выявил культурный слой мощностью до 25 см.",6,35,,2,53.381775,55.713222,369
"Золотая Падь I, стоянка","Игим, бывшее село. В 6, 8 км к западу от бывшего села на возвышении надлуговой террасы в 1970 г. Р. С. Габяшевым на площади 150 кв. м. собрана камская неолитическая керамика и кремневые изделия.",6,35,,2,53.196942,55.788233,370
"Золотая Падь II, стоянка","Игим, бывшее село. В 7 км к западу от бывшего села и в 4,5 км к югу от бывшего села Старый Красный Бор на останце надлуговой террасы правого берега р. Ик. при раскопках Татарского отряда НКАЭ обнаружены жилища эпохи неолита и бронзы, хозяйственные ямы. Вещевой материал представлен неолитической камской, энеолитической гарино-борской, срубной, пьяноборской керамикой и единичными фрагментами ананьинской, кушнаренковской керамики.",6,35,,2,53.188703,55.781092,371
Старокрасноборская стоянка I,Старый Красный Бор. бывшее село. В 150-200 м к северу от Старокрасноборской стоянки I на вершине высокой (10-15 м над уровнем озера) дюны в 1969 г. М. С. Косменко собрана камская неолитическая керамика.,6,35,,2,53.249642,55.804567,372
Старокрасноборская стоянка II,"Старый Красный Бор, бывшее село. В 4.5 км к юго-юго-востоку от бывшего села на распаханном берегу безымянного озера в 1969 г. М. Г. Косменко обнаружил поселение. Осматривалось в 1970— 1971 гг. Р. С. Габяшевым. Подъемный материал был распространен на площади 150Х30 м вдоль берега и состоит из фрагментов камской неолитической и срубной керамики. Здесь же отмечены кремневые изделия и кости животных.",6,35,,2,53.249711,55.805754,373
Русско-Азибейская стоянка IV,"Русский Азибей, бывшее село. В 250 м к юго-востоку от бывшего сельского кладбища на краю надлуговой террасы на площади 2400 кв. м. Е. П. Казаковым в 1971 г. собраны фрагменты камской неолитической керамики.",6,35,,2,53.578306,55.825067,374
Булякская стоянка III,"Буляк. деревня. В 1,5 км к западу от деревни на восточном берегу старицы в 1970 г. Р. С. Габяшевым на протяжении 150 м вдоль проселочной дороги собраны фрагменты камской неолитической керамики и кремневые изделия. ",6,35,,2,53.676486,55.794644,375
Красноключинская стоянка II,"Красный Ключ, рабочий поселок В 4—4,5 км к северо-западу от северного конца рабочего поселка на задернированном останце надлуговой террасы, занятом садовыми участками объединения «Камшина» в 1986 г. отмечены 3 жилищные впадины подпрямоугольных очертаний размерами 7Х8 м и глубиной от 0, 3 до 0, 6 м.",5,36,,2,51.759481,55.650515,376
Кзылтауская стоянка,"Кзыл-Тау, бывший поселок В 1.2 км к северо-северо-западу от поселка в 1968 г. на дюнистом возвышении останца надлуговой террасы на площади 50Х50 м собрана позднеприказанская керамика и кремневые изделия. ",5,36,,2,52.848503,55.79192,377
Дубовогривская стоянка-селище III,"Дубовая Грива, бывшая деревня Тукаевского района, левый берег р. Ик. На северо-западной окраине бывшей деревни на берегу старичного озера в 1969 г. па площади 100Х70 м собраны фрагменты керамики эпохи неолита, энеолита, бронзы и ананьинского времени и зафиксирован культурный слой с приказанской и ананьинской керамикой.",5,36,,2,52.585032,55.851693,378
Дубовогривская стоянка IV,"Дубовая Грива, бывшая деревня В 0,6 км к юго-юго-востоку от восточной окраины бывшей деревни на дюнном возвышении поймы в 1969 г. собрана позднеприказанская керамика",5,36,,2,52.625844,55.851018,379
Дубовогривская стоянка V,"Дубовая Грива, бывшая деревня В 1969 г. в 1,5 км к юго-востоку от бывшей деревни на останце надлуговой террасы выявлены остатки культурного слоя толщиной 50—60 см, содержащего кремень и приказанскую керамику.",5,36,,2,52.62121,55.855354,380
Дубовогривская стоянка II,"Дубовая Грива, бывшая деревня На северо-восточном конце бывшей деревни на останце надлуговой террасы в 1964 г. вскрыты пять жилищ приказанской культуры, а также зафиксированы следы поселения эпохи неолита и энеолита. Здесь же отмечена и ананьинская керамика.",5,36,,2,52.602585,55.848704,381
Дубовогривская стоянка I,"Дубовая Грива, бывшая деревня В 3 км к северо-востоку от бывшей деревни в 1964 г. обнаружена стоянка, на поверхности которой отмечены западины (12Х12 м при глубине 1 м) от 5 котлованов жилищ. В 1968 г. установлено, что стоянка относится к финальным этапам приказанской культуры.",5,36,,2,52.589237,55.855451,382
Песочноозерская стоянка I,"Кырныш, деревня Тукаевского района, левый берег р. Ик. В 3 км к северо-западу от деревни на невысокой песчаной дюне северо-западного берега оз. Песочное озеро II в 1958 г. собраны кремневые изделия и лепная керамика позднеприказанского тина.",5,36,,2,52.767797,55.845864,383
Песочноозерская стоянка II,"Кырныш, деревня В 3 км к северо-западу от деревни на невысокой дюне северо-западного берега озера Песочное в 1958 г. обнаружена стоянка с развеянным слоем и материалом из фрагментов волго-камской, приказанской керамики и кремневыми изделиями.",5,36,,2,52.771775,55.843775,384
Песочноозерская стоянка III,"Кырныш, деревня В 300—350 м к северу от Песочноозерской стоянки II на дюнистом всхолмлении на площади 30Х60 м в 1958 г. собрана позднеприказанская керамика и кремень.",5,36,,2,52.776753,55.848747,385
Кырнышская стоянка VIIa,"Кырныш, деревня В 1 км к северу от деревни в 1958 г. на дюнном возвышении поймы собрана позднеприказанская керамика.",5,36,,2,52.735094,55.85155,386
Кырнышская стоянка IX,"Кырныш, деревня В 1,5—2 км к северо-востоку от деревни на останце надлуговой террасы в 1979 г. на площади 80Х40 м собраны фрагменты позднеприказанской керамики.",5,36,,2,52.748025,55.84647,387
Кырнышская стоянка V,"Кырныш, деревня В 2 км к северо-востоку от деревни и в 100 м к северо-востоку от Кырнышской IV стоянки на размытой юго-восточной оконечности дюнистого возвышения в 1979 г. на площади 60Х30 м собраны фрагменты волго-камской неолитической керамики и кремневые предметы.",5,36,,2,52.73385,55.851983,388
Кырнышская стоянка VII,"Кырныш, деревня На месте Кырнышской стоянки V в 1969 г. собраны фрагменты керамики приказанского облика. ",5,36,,2,52.726769,55.848492,389
Подгорно-Байларское поселение,"Подгорные Байлары. село В 1958 г. в 1.75 км к востоку от села на мысу надлуговой террасы и устья оврага ""Кереметь"" выявлено и раскопано поселение с жилищами и хозяйственными ямами эпохи бронзы и ограниченным материалом пьяноборского времени. Осмотрено в 1977, 1980 гг.",5,36,,2,53.023028,55.745944,390
Гремяче-Посадская стоянка II,"Гремячий Посад, поселок. В 0, 5 км к югу от Гремяче-Посадской стоянки I на краю надлуговой террасы в 1976 г. обнаружены две задернованные впадины (7Х8 м). В обнажениях берега вблизи впадин выявлены фрагменты позднеприказанской керамики.",5,36,,2,53.205783,55.743158,391
Новобиксентеевская стоянка II,"Новое Биксентеево, бывшая деревня. Расположена в 100 м к востоку от Новобиксентеевской стоянки I. На площади 120Х30 м в 1970 г. Р. С. Габяшевым собрана лепная керамика трех типов: неолитическая камская. финальной бронзы и середины I тысячелетия н. э. Шурф (2Х2 м) выявил культурный слой мощностью до 25 см.",5,36,,2,53.381775,55.713222,392
Курьинское селище IV,"Курья, бывшее село. На месте бывшего села в 200 м к юго-юго-востоку от Курьинского селища V отрядами В. Н. Маркова и Е. И. Казакова в 1986 г. на берегу водохранилища на протяжении 100 м собраны фрагменты ленной керамики с примесью раковины в тесте пьяноборского времени и два фрагмента маклашеевской керамики.",5,36,,2,52.981758,55.806589,393
Татарско-Азибейское селище III,"Татарский Азибей, бывшее село. На северо-восточной окраине села на берегу водохранилища Е. П.Казаковым в 1986 г. на протяжении 60 м собраны обломки лепной керамики приказанского и кушнаренковского облика, а также кремневый скол и 3 обломанных терочника.",5,36,,2,53.505964,55.840997,394
Татарско-Азибейская стоянка III,"Татарский Азибей, бывшее село. К северо-востоку от Татарско-Азибейской стоянки II через неглубокую ложбину в 1958, 1964 и 1972 гг. на площади 150Х40 м собраны фрагменты керамики эпохи бронзы и пьяноборской.",5,36,,2,53.523472,55.838686,395
Русско-Азибейская стоянка III,"Русский Азибей, бывшее село Актанышского района, левый берег р. Белой. Расположена в 100—150 м к югу от Русско-Азибейской стоянки I. В 1970 и 1972 гг. раскопками П. Н. Старостина и Р. С. Габяшева выявлены полуназемные жилища и получен большой материал, состоящий из энеолитической (раннего и позднего этапов) и позднебронзовой керамики, кремневых изделий, тиглей и шлаков.",5,36,,2,53.5529,55.822172,396
Светло-Ключинская стоянка I,"Светлый Ключ, бывшая деревня В 600 м к северо-востоку от деревни в 1959 г. на мысу невысокой надлуговой террасы обнаружены остатки стоянки. Поверхность задернована. Подъемный материал распространен на площади 65Х25— 30 м. Зачисткой обнажений по краям террасы и канавки выявлен культурный слой мощностью в 30—40 см. Вещевой материал стоянки — керамика приказанской культуры.",5,36,,2,51.570335,55.465806,397
Смыловская стоянка V,"Смыловка, село Расположено в 2,5 км к западу от села на северо-западной стороне останца надлуговой террасы. Площадка поселения поросла дубняком и задернована. На площади стоянки в 1976 г. отмечено 6 впадин, размерами 4Х6— 7 кв. м, глубиной от 1 до 2.5 м. Шурф вскрыл слой в 10—15 см, где обнаружены фрагменты керамики приказанского типа.",5,36,,2,51.556603,55.494868,398
Смыловская стоянка VI,"Смыловка. село Расположено в 1,7 км к северо-западу от села на краю останца надлуговой террасы в 500 м к северо-востоку от Смыловской стоянки V. В 1976 г. на задернованной поверхности памятника отмечена одна впадина, размером 10Х15 м, ориентированная с севера на юг вдоль берега безымянного озера. В шурфе найдена приказанская керамика и отмечен культурный слой толщиной 20—40 см.",5,36,,2,51.576773,55.504271,399
Смыловская стоянка VII,"Смыловка. село. Расположена в 4 км к юго-западу от села на мысу надлуговой террасы. Подъемный материал, собранный на площади 25Х12 м, представлен лепной керамикой, кремневыми орудиями и сколами. На поверхности зафиксировано два котлована овальной формы размером 10Х16 м каждый. ",5,36,,2,51.569736,55.461573,400
Черногривская стоянка III,"Черная Грива, село Расположена в 1,5 км к западу от северного конца села Смыловка и в 500 м к северо-западу от бывшей деревни. Площадь распространения подъемного материала—60Х35-38 м. Материал представлен фрагментами эпохи бронзы. Слой стоянки разрушен выдувами.",5,36,,2,51.566053,55.495811,401
Березовогривская стоянка I,"Березовая Грива, деревня В 1.5 км к северо-востоку от деревни, на краю мыса надлуговой террасы на площади примерно 70Х30 м собран подъемный, материал в виде керамики лепной с примесью шамота в тесте. Некоторые фрагменты орнаментированы в виде прочерченных линий. Кремневый материал невыразителен и представлен отщепами и сколами. Культурный слой разрушен пахотой.",5,36,,2,51.610368,55.564703,402
Уруссинская стоянка III,"Уруссу, рабочий поселок. В 2 км севернее поселка около полуказармы 598 у болотистой местности на террасе левого берега реки собрано несколько кремней и фрагменты абашевской керамики.",5,40,,2,53.517281,54.627614,403
Иманлейская стоянка,"Иманле, деревня. Памятник, открытый А. П. Шокуровым в 1970 г., обследовался в 1971—1972 гг. Он расположен в 250 м к юго-западу от бывшей деревни на краю надлуговой террасы. В культурном слое мощностью 30 см зафиксированы следы сооружений, керамика, кремневые и бронзовые изделия эпохи бронзы.",5,43,40,2,53.196425,55.489664,404
"Золотая Падь II, стоянка","Игим, бывшее село. В 7 км к западу от бывшего села и в 4,5 км к югу от бывшего села Старый Красный Бор на останце надлуговой террасы правого берега р. Ик. при раскопках Татарского отряда НКАЭ обнаружены жилища эпохи неолита и бронзы, хозяйственные ямы. Вещевой материал представлен неолитической камской, энеолитической гарино-борской, срубной, пьяноборской керамикой и единичными фрагментами ананьинской, кушнаренковской керамики.",5,43,56,2,53.188703,55.781092,405
Деуковская стоянка I,"Деуково, село Памятник открыт в 1930-х гг. Л. И. Ва-раксиной, расположен на мысу надпойменной террасы в 2,25 км к востоку-северо-востоку от окраины села. В 1958 г.. 1969—1970 гг. проводились его раскопки, вскрыта площадь более 300 кв. м. Вещевой материал представлен лепной керамикой с примесями шамота и толченой раковины с резным, гребенчатым, ямочным, накольчатым орнаментом, бронзовыми предметами, костью.",5,43,60,2,52.948836,55.775608,406
Уразаевская стоянка II,"Уразаево, деревня. Стоянка открыта в 1970 г. на северозападной окраине деревни на краю невысокой надлуговой террасы левого берега реки. При раскопках вскрыты остатки хозяйственных ям и культурного слоя мощностью около 30 см с керамикой срубно-черкаскульского типа.",5,43,60,2,53.926567,55.759383,407
Тубинское селище II,"Туба, село В 0,8 км к юго-юго-западу от села на краю террасы высотой 50 м на площади 160Х50 м в 1965 г. собрана срубная и именьковская керамика.",5,43,,2,51.764969,55.462564,408
Малоатынская стоянка I,"Малые Аты, деревня Нижнекамского района, левый берег р. Зай. В 1 км к юго-востоку от деревни на распаханном мысу надлуговой террасы в 1977 г. на площади 50Х20 кв. м собран подъемный материал, состоящий из кремневых ножевидных пластин, обломков тиглей и фрагментов керамики срубного облика.",5,43,,2,51.717464,55.467139,409
Самарцевская стоянка,"Самарцево, деревня Стоянка расположена в 0.6 км к юго-востоку от деревни и в 0,4 км к северо-востоку от моста через речку на краю надлуговой террасы, поднимающейся над уровнем реки на 5—6 м. Поверхность памятника издавна распахивается. На площади 30Х35 м в 1977 г. собран подъемный материал в виде обломков лепных сосудов серого и бурого цвета с примесями в тесте шамота и со следами орнамента срубного облика. В шурфе прослежен слой до 30 см.",5,43,,2,51.8504,55.362003,410
Имянлебашское поселение III,"Имянлебаш, село На огородах усадьбы жителя села Халиковой Фариды в 1977 г. на площади 45Х45 м встречены фрагменты керамики срубного облика.",5,43,,2,51.823908,55.348628,411
Имянлебашская стоянка II,"Имянлебаш, село В 1977 г. в огороде усадьбы М. Фатхиевой па площади 50Х45 м собрана керамика срубного облика. ",5,43,,2,51.822836,55.348069,412
Старопальчиковская стоянка,"Старое Пальчиково, село. Расположена на мысу надлуговой террасы на территории Старопальчиковской школы. На северо-западной стороне мыса имеются обнажения, в осыпях которых в 1977 г. собрана срубная керамика.",5,43,,2,51.891692,55.389408,413
Аксаринская стоянка,"Аксарино, село Заинского района, правый берег ручья Аксарка, правого притока р. Шипка, левого притока р. Зай. Стоянка расположена в 30—40 м к югу от моста через ручей и в 150 м к западу от села на склоне невысокой надлуговой террасы. Поверхность поселения издавна распахивается. На небольшой площади 25Х20 кв. м в 1977 г. собран подъемный материал в виде срубной керамики.",5,43,,2,51.897906,55.33735,414
Первобугульдинская стоянка,"Первая Бугульда, деревня Заинского района, левый берег р. Степной Зай. В 0,6 км к северо-западу от центра деревни на краю надлуговой террасы в 1965 г. на площади 150Х70 м собрана срубная керамика.",5,43,,2,51.989406,55.3465,415
Светлоозерская стоянка II,"Светлое Озеро, село Заинского района, левый берег р. Степной Зай. В 1,3 км к западу-северо-западу от села на мысу надлуговой террасы 1965 г. собрана срубная керамика.",5,43,,2,51.993011,55.197569,416
Светлоозерская стоянка I,"Светлое Озеро, село В 0,9 км к северу от села на краю надлуговой террасы в 1965 г. па площади 100Х100 м собрана срубная керамика.",5,43,,2,52.007303,55.200753,417
Альметьевская стоянка,"Альметьевск, город, левый берег р. Степной Зай. На юго-восточной окраине города, в 0,3 км к северу от кафе ""Радуга"" на краю надлуговой террасы в 1965 г. на площади 180Х60 м собрана срубная керамика. В шурфе отмечен культурный слой мощностью 20 см.",5,43,,2,52.383392,54.887964,418
Нижнемактаминская стоянка,"Нижняя Мактама, село В 2, 5 км к юго-востоку от села на краю надлуговой террасы в 1965 г. на площади 200Х100 м собрана срубная керамика.",5,43,,2,52.460842,54.827019,419
Карабашская стоянка I,"Карабаш, рабочий поселок, левый берег р. Степной Зай. В 3, 5 км к северо-западу от поселка на краю надлуговой террасы в 1965 г. обнаружено срубное поселение. В шурфе отмечен культурный (темно-серая супесь) слой мощностью до 65 см.",5,43,,2,52.506022,54.712086,420
Карабашская стоянка II,"Карабаш, поселок В 0, 4 км к северо-западу от Карабаш-ской стоянки на краю надлуговой террасы в 1965 г. на площади 100Х50 м собрана срубная керамика.",5,43,,2,52.500914,54.716583,421
Карабашская стоянка III,"Карабаш, рабочий поселок В 0,3 км к северо-западу от Карабашской стоянки II, через овраг в 1965 г. на площади 450Х Х60 м собрана срубная керамика.",5,43,,2,52.493233,54.719908,422
Воздвиженская стоянка I,"Воздвиженка, деревня Лениногорского района, левый берег р. Зай. В 1,4 км к юго-западу от деревни на краю надлуговой террасы в 1986 г. В. Н. Марковым были обнаружены многочисленные фрагменты срубной керамики. Материал распространен на распахиваемой площади размером 110Х60 м.",5,43,,2,52.547483,54.616961,423
Воздвиженская стоянка II,"Воздвиженка, деревня В 100 м к северу от Воздвиженской стоянки I на распахиваемой поверхности края надлуговой террасы, на площади 60Х70 м в 1986 г. собраны многочисленные фрагменты срубной керамики.",5,43,,2,52.546783,54.618708,424
Письмянская стоянка,"Старая Письмянка, село Лениногорского района, левый берег р. Письмянка, левого притока р. Зай. На мысу распаханной луговой террасы приустьевой части речки в 1965 г. на площади 30Х40 м собраны фрагменты керамики срубной культуры.",5,43,,2,52.637797,54.553092,425
Тайсугановская стоянка,"Тайсуганово, село Альметьевского района, правый берег р. Степной Зай. В 2,7 км к юго-юго-востоку от села на краю надлуговой террасы в 1965 г. на площади 350Х70 м собрана срубная керамика. В шурфе выявлен культурный слой мощностью 30 см.",5,43,,2,52.523164,54.780008,426
Кармановская стоянка,"Карманово, село Заинского района, правый берег р. Зай, левого притока р. Камы. Памятник расположен у села на низкой распахиваемой надпойменной террасе. Полностью разрушен силосными ямами. В 1972— 1975 гг. ученики Бегишевской школы и Ф. Ш. Хузин собрали большую коллекцию срубной керамики, два напрясла и 5 бронзовых изделий (3 серпа, наконечник копья с прорезями и кинжал с упором на черенке).",5,43,,2,52.0626,55.460786,427
Шингальчинская стоянка,"Шингальчи, село Нижнекамского района, правый берег р. Камаевка, правого притока р. Зай. В 1958 г. на правом берегу небольшой речки, правого притока р. Зай, в 300 м к северо-западу от окраины села собран подъемный материал, содержащий фрагменты лепной толстостенной керамики с примесью шамота, с резным гребенчатым орнаментом с овальными и подпрямоугольными вдавлениями.",5,43,,2,51.804594,55.515594,428
Сосновкинское селище III,"Сосновка, деревня Открыто и обследовано разведкой ИЯЛИ в 1965 г. к востоку от деревни на краю надлуговой распаханной террасы. Материал представлен срубной керамикой.",5,43,,2,51.206944,55.119289,429
Бетькинская стоянка I,"Бетьки, село На восточной окраине села рядом с остатками могильника собрана срубная керамика.",5,43,,2,52.149435,55.668497,430
Сосновкинское селище IV,"Сосновка, деревня Расположено в 1,5 км к востоку от средней части деревни на низкой надлуговой террасе. Распахано. На площади 300Х100 м собрано большое количество срубной, именьковской и булгарской гончарной разнообразной керамики. Культурный слой в целом более 60 см., а болгарского времени около 20 см.",5,43,,2,51.222481,55.121794,431
Бетькинская стоянка II,"Бетьки, село В 1,5—2 км к западу от западной окраины села на мысу, образованном левым берегом р. Камы и левым берегом рч. Бетька, на пашне в 1986 г. на площади 100Х50 м собрана срубная керамика. Культурный слой распахан.",5,43,,2,52.072572,55.674493,432
Батраковская стоянка,"Батраково, деревня В 3 км к северо-западу от деревни у подножья первой надлуговой террасы около рощи ""Мишкина загородка"" в 1969 г. па площади 50Х60 м собраны обломки лепной толстенной керамики срубного облика с гребенчатым и резным орнаментом.",5,43,,2,52.67064,55.81261,433
Кырнышская стоянка VIII,"Кырныш, деревня В 1964 г. в 1.6 км к северо-северо-западу от деревни на краю распаханной надлуговой террасы на площади 135Х80 м собрана керамика срубного облика.",5,43,,2,52.713381,55.850539,434
Архангельская стоянка I,"Слобода Архангельская, село В 0,7 км к югу от села на краю надлуговой террасы в 1965 г. на площади 100Х50 м собрана срубная керамика.",5,43,,2,51.264083,55.148378,435
Гулюковская стоянка,"Гулюково, село Мензелинского р-на, левый берег реки Ик. В 1 км к северо-востоку от села на мысу надлуговой террасы на площади 30Х40 м в 1979 г. собрана волго-камская неолитическая и срубная керамика. В обнажении берега на протяжении 80 м прослежен культурный слой мощностью 30—35 см, содержащий срубную керамику.",5,43,,2,52.925144,55.808425,436
Мензелинская стоянка I,"Мензелинск, город, правый берег реки Мензеля, левого притока реки Ик. В 1971 г. в 2, 5 км к северо-востоку от города на краю распаханной надлуговой террасы, на площади 10Х Х25 м собрана лепная керамика сруб-ного облика.",5,43,,2,53.145611,55.750161,437
Белопахотная стоянка,"Белопахотный, поселок Мензелинского р-на, левый берег речки Шпалка, левого притока р. Мензеля, левого притока реки Ик. В 1971 г. р 1 км к юго-востоку от поселка на мысу распаханной надлуговой террасы на площади 75Х40 м собрана керамика срубного облика.",5,43,,2,52.976936,55.683708,438
